year,sector,formulario,chapter,clave,concepto
2021,04,F1,c03,82,Impuesto al patrimonio vehicular
2021,04,F1,c03,83,Licencia de funcionamiento
2021,04,F1,c03,84,Otros
2021,04,F1,c03,85,Otros gastos por tributos (86+87+88)
2021,04,F1,c03,86,Contribución al SENATI
2021,04,F1,c03,87,Contribución al SENCICO
2021,04,F1,c03,88,Otros
2021,04,F1,c03,89,EXCEDENTE BRUTO DE EXPLOTACIÓN (67-68-69)
2021,04,F1,c03,90,(-) Otros gastos de gestión (91+92+93+94+95+96+97)
2021,04,F1,c03,91,Seguros
2021,04,F1,c03,92,Regalías
2021,04,F1,c03,93,Suscripciones
2021,04,F1,c03,94,Licencias y derechos de vigencia
2021,04,F1,c03,95,Suministros
2021,04,F1,c03,96,Gestión medioambiental
2021,04,F1,c03,97,Otros gastos de gestión (98+99)
2021,04,F1,c03,98,Rei Negativo
2021,04,F1,c03,99,Otros gastos de gestión - Gastos Diversos
2021,04,F1,c03,100,(-) Valuación y deterioro de activos y provisiones (101+102+103+104+105+106)
2021,04,F1,c03,101,Depreciación
2021,04,F1,c03,102,Amortización de intangibles
2021,04,F1,c03,103,Agotamiento
2021,04,F1,c03,104,Valuación de activos
2021,04,F1,c03,105,Deterioro del valor de los activos
2021,04,F1,c03,106,Provisiones
2021,04,F1,c03,107,"Descuentos, rebajas y bonificaciones obtenidos"
2021,04,F1,c03,108,Otros ingresos de gestión
2021,04,F1,c03,109,RESULTADO DE EXPLOTACIÓN (89-90-100+107+108)
2021,04,F1,c03,110,Ganancia por medición de activos no financieros al valor razonable
2021,04,F1,c03,111,Ingresos financieros
2021,04,F1,c03,112,(-) Pérdida por medición de activos no financieros al valor razonable
2021,04,F1,c03,113,(-) Gastos financieros
2021,04,F1,c03,114,(-) Costo neto de enajenación de activos inmovilizados y operaciones discontinuadas
2021,04,F1,c03,115,(-) Donaciones
2021,04,F1,c03,116,(-) Sanciones administrativas
2021,04,F1,c03,117,RESULTADO ANTES DE PARTICIPACIONES E IMPUESTOS (109+110+111-112-113-114-
2021,04,F1,c03,118,I1m1p5u-1e1s6to) a la renta
2021,04,F1,c03,119,DETERMINACIÓN RESULTADO DEL EJERCICIO (117-118)
2021,04,F1,c03a,02,Mercaderías
2021,04,F1,c03a,03,"Ventas netas de Productos terminados, Subproductos, desechos y desperdicios"
2021,04,F1,c03a,04,Prestación de servicios
2021,04,F1,c03a,05,Devoluciones sobre ventas
2021,04,F1,c03a,06,"Descuentos, rebajas y bonificaciones concedidos"
2021,04,F1,c03a,08,Mercaderías
2021,04,F1,c03a,09,"Productos terminados, Subproductos desechos y desperdicios"
2021,04,F1,c03a,10,Servicios
2021,04,F1,c03a,11,Gastos por desvalorización de existencias
2021,04,F1,c03a,13,(-) Gasto de venta
2021,04,F1,c03a,14,(-) Gasto de administración
2021,04,F1,c03a,15,(-) Otros gastos
2021,04,F1,c03a,17,"Descuentos, rebajas y bonificaciones obtenidos"
2021,04,F1,c03a,18,Otros ingresos de gestión (19+20+21+22+28+29+30+31)
2021,04,F1,c03a,19,Servicios en beneficio del personal
2021,04,F1,c03a,20,Comisiones y corretajes
2021,04,F1,c03a,21,Regalías
2021,04,F1,c03a,22,Alquileres (23 a 27)
2021,04,F1,c03a,23,Terrenos
2021,04,F1,c03a,24,Edificaciones
2021,04,F1,c03a,25,Maquinarias y equipos de explotación
2021,04,F1,c03a,26,Equipo de transporte
2021,04,F1,c03a,27,Equipos diversos
2021,04,F1,c03a,28,Recuperación de cuentas de valuación
2021,04,F1,c03a,29,Enajenación de activos inmovilizados
2021,04,F1,c03a,30,Recuperación de deterioro de cuentas de activos inmovilizados
2021,04,F1,c03a,31,Otros ingresos de gestión (32 a 35)
2021,04,F1,c03a,32,Subsidios gubernamentales
2021,04,F1,c03a,33,Reclamos al seguro
2021,04,F1,c03a,34,Donaciones
2021,04,F1,c03a,35,Otros ingresos de gestión
2021,04,F1,c03a,36,Ganancia por medición de activos no financieros al valor razonable
2021,04,F1,c03a,37,Ingresos financieros (38+39)+(45 al 51)
2021,04,F1,c03a,38,Ganancia por instrumento financiero derivado
2021,04,F1,c03a,39,Rendimientos ganados (40 al 44)
2021,04,F1,c03a,40,Depósitos en instituciones financieras
2021,04,F1,c03a,41,Cuentas por cobrar comerciales
2021,04,F1,c03a,42,Préstamos otorgados
2021,04,F1,c03a,43,Inversiones a ser mantenidas hasta el vencimiento
2021,04,F1,c03a,44,Instrumentos financieros representativos de derecho patrimonial
2021,04,F1,c03a,45,Dividendos
2021,04,F1,c03a,46,Ingresos en operaciones de factoraje (factoring)
2021,04,F1,c03a,47,Descuentos obtenidos por pronto pago
2021,04,F1,c03a,48,Diferencia en cambio
2021,04,F1,c03a,49,Ganancia por medición de activos y pasivos financieros al valor razonable
2021,04,F1,c03a,50,Participación en resultados de entidades relacionadas
2021,04,F1,c03a,51,Otros ingresos financieros
2021,04,F1,c03a,52,(-) Pérdida por medición de activos no financieros al valor razonable
2021,04,F1,c03a,53,(-) Gastos financieros (54 al 56)+(62 al 67)
2021,04,F1,c03a,54,Gastos en operaciones de endeudamiento y otros
2021,04,F1,c03a,55,Pérdida por instrumentos financieros derivados
2021,04,F1,c03a,56,Intereses por préstamos y otras obligaciones (57 al 61)
2021,04,F1,c03a,57,Préstamos de instituciones financieras y otras entidades
2021,04,F1,c03a,58,Obligaciones emitidas
2021,04,F1,c03a,59,Obligaciones comerciales
2021,04,F1,c03a,60,Obligaciones tributarias
2021,04,F1,c03a,61,al 6734 Otros
2021,04,F1,c03a,62,Gastos en operaciones de factoraje (factoring)
2021,04,F1,c03a,63,Descuentos concedidos por pronto pago
2021,04,F1,c03a,64,Diferencia de cambio
2021,04,F1,c03a,65,Pérdida por medición de activos y pasivos financieros al valor razonable
2021,04,F1,c03a,66,Participación en resultados de entidades relacionadas
2021,04,F1,c03a,67,Otros gastos financieros
2021,04,F1,c03a,69,(-) Impuesto a la renta
2021,04,F1,c03a,70,DETERMINACIÓN RESULTADO DEL EJERCICIO (68-69)
2021,04,F1,c04,02,Mercaderías
2021,04,F1,c04,03,Productos terminados
2021,04,F1,c04,04,"Subproductos, desechos y desperdicios"
2021,04,F1,c04,05,Productos en proceso
2021,04,F1,c04,06,Materias primas
2021,04,F1,c04,07,"Materiales auxiliares, suministros y repuestos"
2021,04,F1,c04,08,Envases y Embalajes
2021,04,F1,c04,09,Existencias por recibir
2021,04,F1,c05,01,Inversiones Inmobiliarias - Terrenos
2021,04,F1,c05,02,Inversiones Inmobiliarias - Edificaciones
2021,04,F1,c05,03,Activos adquiridos en arrendamiento financiero (04+05+06)
2021,04,F1,c05,04,Inversiones Inmobiliarias - Terrenos
2021,04,F1,c05,05,Inversiones Inmobiliarias - Edificaciones
2021,04,F1,c05,06,"Inmuebles, maquinaria y equipo (07+08+09+10+11+12+13)"
2021,04,F1,c05,07,Terrenos
2021,04,F1,c05,08,Edificaciones
2021,04,F1,c05,09,Maquinarias y equipos de explotación
2021,04,F1,c05,10,Equipo de Transporte
2021,04,F1,c05,11,Muebles y enseres
2021,04,F1,c05,12,Equipos Diversos
2021,04,F1,c05,13,Herramientas y unidades de reemplazo
2021,04,F1,c05,14,"Inmuebles, maquinarias y equipo (15+16+17+18+19+20+24+25+26)"
2021,04,F1,c05,15,Terrenos
2021,04,F1,c05,16,Edificaciones
2021,04,F1,c05,17,Maquinarias y equipos de explotación
2021,04,F1,c05,18,Unidades de Transporte
2021,04,F1,c05,19,Muebles y enseres
2021,04,F1,c05,20,Equipos Diversos (21+22+23)
2021,04,F1,c05,21,Equipo para procesamiento de información (de cómputo)
2021,04,F1,c05,22,Equipo de comunicación
2021,04,F1,c05,23,Otros equipos diversos
2021,04,F1,c05,24,Herramientas y unidades de reemplazo
2021,04,F1,c05,25,Unidades por recibir
2021,04,F1,c05,26,Construcciones y obras en curso
2021,04,F1,c05,28,Intangibles (29+30+31+32+33+34+35+36)
2021,04,F1,c05,29,"Concesiones, licencias y otros derechos"
2021,04,F1,c05,30,Patentes y propiedad industrial
2021,04,F1,c05,31,Programas de computadora (software)
2021,04,F1,c05,32,Costos de exploración y desarrollo
2021,04,F1,c05,33,"Fórmulas, diseños y prototipos"
2021,04,F1,c05,34,Reservas de recursos extraíbles
2021,04,F1,c05,35,Plusvalía Mercantil
2021,04,F1,c05,36,Otros activos intangibles
2021,04,F1,c05,37,Activos biológicos (38+39)
2021,04,F1,c05,38,Activos biológicos en producción
2021,04,F1,c05,39,Activos biológicos en desarrollo
2021,04,F1,c06,01,Depreciación Acumulada (02+03+09+16+17)
2021,04,F1,c06,02,Inversiones Inmobiliarias - Edificaciones
2021,04,F1,c06,03,Activos adquiridos en arrendamiento financiero (04+05+06+07+08)
2021,04,F1,c06,04,Inversiones Inmobiliarias - Edificaciones
2021,04,F1,c06,05,"Inmuebles, maquinaria y equipo - Edificaciones"
2021,04,F1,c06,06,"Inmuebles, maquinaria y equipo - Maquinarias y equipos de explotación"
2021,04,F1,c06,07,"Inmuebles, maquinaria y equipo - Equipos de transporte"
2021,04,F1,c06,08,"Inmuebles, maquinaria y equipo - Equipos diversos"
2021,04,F1,c06,09,"Inmuebles, maquinaria y equipo - costo (10+11+12+13+14+15)"
2021,04,F1,c06,10,Edificaciones
2021,04,F1,c06,11,Maquinarias y equipos de explotación
2021,04,F1,c06,12,Equipo de Transporte
2021,04,F1,c06,13,Muebles y enseres
2021,04,F1,c06,14,Equipos Diversos
2021,04,F1,c06,15,Herramientas y unidades de reemplazo
2021,04,F1,c06,16,Activos biológicos en producción - origen animal
2021,04,F1,c06,17,Activos biológicos en producción - origen vegetal
2021,04,F1,c06,18,Amortización acumulada (19+20+21+22+23+24)
2021,04,F1,c06,19,"Concesiones, licencias y otros derechos"
2021,04,F1,c06,20,Patentes y propiedad industrial
2021,04,F1,c06,21,Programas de computadora (software)
2021,04,F1,c06,22,Costos de exploración y desarrollo
2021,04,F1,c06,23,"Fórmulas, diseños y prototipos"
2021,04,F1,c06,24,Otros activos intangibles
2021,04,F1,c06,25,Agotamiento acumulado (26)
2021,04,F1,c06,26,Agotamiento de reservas de recursos extraíbles
2021,04,F1,c08,03,Comisiones
2021,04,F1,c08,04,Remuneraciones en especie
2021,04,F1,c08,05,Gratificaciones
2021,04,F1,c08,06,Vacaciones
2021,04,F1,c08,07,Otras remuneraciones 1
2021,04,F1,c08,08,Indemnizaciones al personal
2021,04,F1,c08,09,Capacitación
2021,04,F1,c08,10,Atención al personal
2021,04,F1,c08,11,Gerentes
2021,04,F1,c08,12,Seguridad y previsión social
2021,04,F1,c08,13,Régimen de pensiones
2021,04,F1,c08,14,Caja de beneficios de seguridad social del pescador
2021,04,F1,c08,15,Contribuciones al SENCICO y el SENATI
2021,04,F1,c08,16,Retribuciones al directorio
2021,04,F1,c08,17,Compensación por tiempo de servicio
2021,04,F1,c08,18,Pensiones y Jubilaciones
2021,04,F1,c08,19,Otros beneficios post-empleo
2021,05,F2,c02,01,Efectivo y Equivalentes de efectivo
2021,05,F2,c02,02,Inversiones financieras
2021,05,F2,c02,03,Cuentas por cobrar comerciales Terceros - Relacionadas
2021,05,F2,c02,04,"Cuentas por cobrar al personal, a los accionistas (socios), directores y gerentes (05+06)"
2021,05,F2,c02,05,Préstamos
2021,05,F2,c02,06,Otras cuentas por cobrar
2021,05,F2,c02,07,/ 17 Cuentas por cobrar diversas terceros / Relacionadas(08+09)
2021,05,F2,c02,08,Préstamos
2021,05,F2,c02,09,al 168/173 al 178 Otras cuentas por cobrar
2021,05,F2,c02,10,Servicios y otros contratados por anticipado
2021,05,F2,c02,11,(-) Estimación de cuentas de cobranza dudosa
2021,05,F2,c02,13,Activos no corrientes mantenidos para la venta
2021,05,F2,c02,14,"Tributos - Créditos fiscal - saldos a favor, entre otros."
2021,05,F2,c02,16,Cuentas por cobrar comerciales Terceros - Relacionadas
2021,05,F2,c02,17,Inversiones mobiliarias(18+19)
2021,05,F2,c02,18,Inversiones a ser mantenidas hasta el vencimiento / Acuerdo de compra
2021,05,F2,c02,19,Instrumentos financieros representativos de derecho patrimonial / Acuerdo de compra
2021,05,F2,c02,20,Inversiones inmobiliarias
2021,05,F2,c02,21,(-) Depreciación de inversiones inmobiliarias
2021,05,F2,c02,22,Activos adquiridos en arrendamiento financiero
2021,05,F2,c02,23,(-) Depreciación activos adquiridos en arrendamiento financiero
2021,05,F2,c02,24,"Inmuebles, maquinaria y equipo"
2021,05,F2,c02,25,al 3915 (-) Depreciación de Inmuebles Maquinaria y Equipo
2021,05,F2,c02,26,Activos biológicos
2021,05,F2,c02,27,(-) Depreciación de activos biológicos en producción
2021,05,F2,c02,28,(-) Desvalorización de activo inmovilizado
2021,05,F2,c02,29,Activo diferido
2021,05,F2,c02,30,Intangibles (31 al 33)
2021,05,F2,c02,31,"Concesiones, licencias y otros derechos"
2021,05,F2,c02,32,Patentes y propiedad industrial
2021,05,F2,c02,33,al 349 Otros activos intangibles
2021,05,F2,c02,34,(-) Amortización acumulada
2021,05,F2,c02,35,(-) Agotamiento acumulado
2021,05,F2,c02,36,Otros Activos
2021,05,F2,c02,37,"Tributos - Créditos fiscal - saldos a favor, entre otros."
2021,05,F2,c02,40,Cuentas corrientes en instituciones financieras
2021,05,F2,c02,41,Anticipos de clientes
2021,05,F2,c02,42,"Tributos, contraprestaciones y aportes al sistema de pensiones y de salud por pagar"
2021,05,F2,c02,43,Remuneraciones y Participaciones por pagar
2021,05,F2,c02,44,Cuentas por pagar comerciales-Terceros / Relacionadas
2021,05,F2,c02,45,Cuentas por pagar a los accionistas ( socios) directores y gerentes
2021,05,F2,c02,46,Obligaciones financieras (47+48+49+50+51)
2021,05,F2,c02,47,Préstamos de instituciones financieras y otras entidades
2021,05,F2,c02,48,Contratos de arrendamiento financiero
2021,05,F2,c02,49,Obligaciones emitidas y otros instrumentos financieros por pagar
2021,05,F2,c02,50,Costo de financiación por pagar
2021,05,F2,c02,51,Préstamos con compromiso de recompra
2021,05,F2,c02,52,Cuentas por pagar diversas-Terceros / Relacionadas
2021,05,F2,c02,53,(-) Costos financieros
2021,05,F2,c02,54,Provisiones
2021,05,F2,c02,56,Tributos contraprestaciones y aportes al sistema de pensiones y de salud por pagar
2021,05,F2,c02,57,Remuneraciones y participaciones por pagar
2021,05,F2,c02,58,Cuentas por pagar comerciales-Terceros / Relacionadas
2021,05,F2,c02,59,Cuentas por pagar a los Accionistas ( socios) directores y gerentes
2021,05,F2,c02,60,Obligaciones financieras (61+62+63+64+65)
2021,05,F2,c02,61,Préstamos de instituciones financieras y otras entidades
2021,05,F2,c02,62,Contratos de arrendamiento financiero
2021,05,F2,c02,63,Obligaciones emitidas y otros instrumentos financieros por pagar
2021,05,F2,c02,64,Costo de financiación por pagar
2021,05,F2,c02,65,Préstamos con compromiso de recompra
2021,05,F2,c02,66,Cuentas por pagar Diversas-Terceros / Relacionadas
2021,05,F2,c02,67,(-) Costos financieros
2021,05,F2,c02,68,Provisiones
2021,05,F2,c02,69,Pasivo Diferido
2021,05,F2,c02,71,Capital
2021,05,F2,c02,72,Acciones de Inversión
2021,05,F2,c02,73,(+ / -) Capital Adicional
2021,05,F2,c02,74,(+ / -) Resultados no realizados
2021,05,F2,c02,75,Excedente de Revaluación
2021,05,F2,c02,76,Reservas
2021,05,F2,c02,77,Resultados Acumulados (+/-) (78+/-79)
2021,05,F2,c03,02,Ventas de mercaderias
2021,05,F2,c03,03,Devoluciones sobre ventas
2021,05,F2,c03,04,"Descuentos, rebajas y bonificaciones concedidos"
2021,05,F2,c03,05,Compra de mercaderías
2021,05,F2,c03,06,(+/-) Variación de mercaderías
2021,05,F2,c03,07,MARGEN COMERCIAL (01-05+06)
2021,05,F2,c03,09,Ventas de productos terminados
2021,05,F2,c03,10,"Ventas de subproductos, desechos y desperdicios"
2021,05,F2,c03,11,Devoluciones sobre ventas
2021,05,F2,c03,12,"Descuentos, rebajas y bonificaciones concedidos"
2021,05,F2,c03,13,Prestación de servicios
2021,05,F2,c03,14,Variación de la producción almacenada (15+16+17+18+19)
2021,05,F2,c03,15,(+/-) Variación de productos terminados
2021,05,F2,c03,16,"(+/-) Variación de subproductos, desechos y desperdicios"
2021,05,F2,c03,17,(+/-) Variación de productos en proceso
2021,05,F2,c03,18,(+/-) Variación de envases y embalajes
2021,05,F2,c03,19,(+/-) Variación de existencias de servicios
2021,05,F2,c03,20,Producción del activo inmovilizado
2021,05,F2,c03,21,PRODUCCIÓN DEL EJERCICIO ( 08+13+14+20)
2021,05,F2,c03,23,"al 604 Compra de materias primas,materiales auxiliares, suministros, repuestos, envases y embalajes"
2021,05,F2,c03,24,al 6094 Costos vinculados con las compras
2021,05,F2,c03,25,(+/-) Variación de materias primas
2021,05,F2,c03,26,"(+/-) Variación de materiales auxiliares, suministros y repuestos"
2021,05,F2,c03,27,(+/-) Variación de envases y embalajes
2021,05,F2,c03,28,Gastos de servicios prestados por terceros (29+37+44+45+46+52+60+64+65)
2021,05,F2,c03,29,"Transporte, correos y gastos de viaje (30+33+34+35+36)"
2021,05,F2,c03,30,Transporte (31+32)
2021,05,F2,c03,31,Transporte de carga
2021,05,F2,c03,32,Transporte de pasajeros
2021,05,F2,c03,33,Correos
2021,05,F2,c03,34,Alojamiento
2021,05,F2,c03,35,Alimentación
2021,05,F2,c03,36,Otros gastos de viaje
2021,05,F2,c03,37,Asesoría y consultoría (38+39+40+41+42+43)
2021,05,F2,c03,38,Legal y tributaria
2021,05,F2,c03,39,Auditoría y contable
2021,05,F2,c03,40,Medioambiental
2021,05,F2,c03,41,Investigación y desarrollo
2021,05,F2,c03,42,Producción
2021,05,F2,c03,43,Otros
2021,05,F2,c03,44,Producción encargada a terceros
2021,05,F2,c03,45,Mantenimiento y reparaciones
2021,05,F2,c03,46,Alquileres (47+48+49+50+51)
2021,05,F2,c03,47,Terrenos
2021,05,F2,c03,48,Edificaciones
2021,05,F2,c03,49,Maquinarias y equipos de explotación
2021,05,F2,c03,50,Equipo de transporte
2021,05,F2,c03,51,Equipos diversos
2021,05,F2,c03,52,Servicios básicos (53+54+55+56+57+58+59)
2021,05,F2,c03,53,Energía eléctrica
2021,05,F2,c03,54,Gas
2021,05,F2,c03,55,Agua
2021,05,F2,c03,56,Teléfono
2021,05,F2,c03,57,Internet
2021,05,F2,c03,58,Radio
2021,05,F2,c03,59,Cable
2021,05,F2,c03,60,"Publicidad, publicaciones, relaciones públicas (61+62+63)"
2021,05,F2,c03,61,Publicidad
2021,05,F2,c03,62,Publicaciones
2021,05,F2,c03,63,Relaciones públicas
2021,05,F2,c03,64,Servicios de contratistas
2021,05,F2,c03,65,Otros servicios prestados por terceros
2021,05,F2,c03,67,VALOR AGREGADO 22-66)
2021,05,F2,c03,68,"(-) Gastos de personal, directores y gerentes"
2021,05,F2,c03,69,Gastos por Tributos (70+78+79+85)
2021,05,F2,c03,70,Gobierno central (71+72+73+74+75+76+77)
2021,05,F2,c03,71,Impuesto General a las Ventas y Selectivo al consumo
2021,05,F2,c03,72,Impuesto a las transacciones financieras
2021,05,F2,c03,73,Impuesto temporal a los activos netos
2021,05,F2,c03,74,Impuesto a los juegos de casino y máquinas tragamonedas
2021,05,F2,c03,75,Regalías mineras
2021,05,F2,c03,76,Cánones
2021,05,F2,c03,77,Otros
2021,05,F2,c03,78,Gobierno regional
2021,05,F2,c03,79,Gobierno local (80+81+82+83+84)
2021,05,F2,c03,80,Impuesto predial
2021,05,F2,c03,81,Arbitrios municipales y seguridad ciudadana
2021,05,F2,c03,82,Impuesto al patrimonio vehicular
2021,05,F2,c03,83,Licencia de funcionamiento
2021,05,F2,c03,84,Otros
2021,05,F2,c03,85,Otros gastos por tributos (86+87+88)
2021,05,F2,c03,86,Contribución al SENATI
2021,05,F2,c03,87,Contribución al SENCICO
2021,05,F2,c03,88,Otros
2021,05,F2,c03,89,EXCEDENTE BRUTO DE EXPLOTACIÓN (67-68-69)
2021,05,F2,c03,90,(-) Otros gastos de gestión (91+92+93+94+95+96+97)
2021,05,F2,c03,91,Seguros
2021,05,F2,c03,92,Regalías
2021,05,F2,c03,93,Suscripciones
2021,05,F2,c03,94,Licencias y derechos de vigencia
2021,05,F2,c03,95,Suministros
2021,05,F2,c03,96,Gestión medioambiental
2021,05,F2,c03,97,Otros gastos de gestión (98+99)
2021,05,F2,c03,98,Rei Negativo
2021,05,F2,c03,99,Otros gastos de gestión - Gastos Diversos
2021,05,F2,c03,100,(-) Valuación y deterioro de activos y provisiones (101+102+103+104+105+106)
2021,05,F2,c03,101,Depreciación
2021,05,F2,c03,102,Amortización de intangibles
2021,05,F2,c03,103,Agotamiento
2021,05,F2,c03,104,Valuación de activos
2021,05,F2,c03,105,Deterioro del valor de los activos
2021,05,F2,c03,106,Provisiones
2021,05,F2,c03,107,"Descuentos, rebajas y bonificaciones obtenidos"
2021,05,F2,c03,108,Otros ingresos de gestión
2021,05,F2,c03,109,RESULTADO DE EXPLOTACIÓN (89-90-100+107+108)
2021,05,F2,c03,110,Ganancia por medición de activos no financieros al valor razonable
2021,05,F2,c03,111,Ingresos financieros
2021,05,F2,c03,112,(-) Pérdida por medición de activos no financieros al valor razonable
2021,05,F2,c03,113,(-) Gastos financieros
2021,05,F2,c03,114,(-) Costo neto de enajenación de activos inmovilizados y operaciones discontinuadas
2021,05,F2,c03,115,(-) Donaciones
2021,05,F2,c03,116,(-) Sanciones administrativas
2021,05,F2,c03,117,RESULTADO ANTES DE PARTICIPACIONES E IMPUESTOS (109+110+111-112-113-114-
2021,05,F2,c03,118,1Im15p-u1e1s6to) a la renta
2021,05,F2,c03,119,DETERMINACIÓN RESULTADO DEL EJERCICIO (117-118)
2021,05,F2,c03a,02,Mercaderías
2021,05,F2,c03a,03,"Ventas netas de Productos terminados, Subproductos, desechos y desperdicios"
2021,05,F2,c03a,04,Prestación de servicios
2021,05,F2,c03a,05,Devoluciones sobre ventas
2021,05,F2,c03a,06,"Descuentos, rebajas y bonificaciones concedidos"
2021,05,F2,c03a,08,Mercaderías
2021,05,F2,c03a,09,"Productos terminados, Subproductos desechos y desperdicios"
2021,05,F2,c03a,10,Servicios
2021,05,F2,c03a,11,Gastos por desvalorización de existencias
2021,05,F2,c03a,13,(-) Gasto de venta
2021,05,F2,c03a,14,(-) Gasto de administración
2021,05,F2,c03a,15,(-) Otros gastos
2021,05,F2,c03a,17,"Descuentos, rebajas y bonificaciones obtenidos"
2021,05,F2,c03a,18,Otros ingresos de gestión (19+20+21+22+28+29+30+31)
2021,05,F2,c03a,19,Servicios en beneficio del personal
2021,05,F2,c03a,20,Comisiones y corretajes
2021,05,F2,c03a,21,Regalías
2021,05,F2,c03a,22,Alquileres (23 a 27)
2021,05,F2,c03a,23,Terrenos
2021,05,F2,c03a,24,Edificaciones
2021,05,F2,c03a,25,Maquinarias y equipos de explotación
2021,05,F2,c03a,26,Equipo de transporte
2021,05,F2,c03a,27,Equipos diversos
2021,05,F2,c03a,28,Recuperación de cuentas de valuación
2021,05,F2,c03a,29,Enajenación de activos inmovilizados
2021,05,F2,c03a,30,Recuperación de deterioro de cuentas de activos inmovilizados
2021,05,F2,c03a,31,Otros ingresos de gestión (32 a 35)
2021,05,F2,c03a,32,Subsidios gubernamentales
2021,05,F2,c03a,33,Reclamos al seguro
2021,05,F2,c03a,34,Donaciones
2021,05,F2,c03a,35,Otros ingresos de gestión
2021,05,F2,c03a,36,Ganancia por medición de activos no financieros al valor razonable
2021,05,F2,c03a,37,Ingresos financieros (38+39)+(45 al 51)
2021,05,F2,c03a,38,Ganancia por instrumento financiero derivado
2021,05,F2,c03a,39,Rendimientos ganados (40 al 44)
2021,05,F2,c03a,40,Depósitos en instituciones financieras
2021,05,F2,c03a,41,Cuentas por cobrar comerciales
2021,05,F2,c03a,42,Préstamos otorgados
2021,05,F2,c03a,43,Inversiones a ser mantenidas hasta el vencimiento
2021,05,F2,c03a,44,Instrumentos financieros representativos de derecho patrimonial
2021,05,F2,c03a,45,Dividendos
2021,05,F2,c03a,46,Ingresos en operaciones de factoraje (factoring)
2021,05,F2,c03a,47,Descuentos obtenidos por pronto pago
2021,05,F2,c03a,48,Diferencia en cambio
2021,05,F2,c03a,49,Ganancia por medición de activos y pasivos financieros al valor razonable
2021,05,F2,c03a,50,Participación en resultados de entidades relacionadas
2021,05,F2,c03a,51,Otros ingresos financieros
2021,05,F2,c03a,52,(-) Pérdida por medición de activos no financieros al valor razonable
2021,05,F2,c03a,53,(-) Gastos financieros (54 al 56)+(62 al 67)
2021,05,F2,c03a,54,Gastos en operaciones de endeudamiento y otros
2021,05,F2,c03a,55,Pérdida por instrumentos financieros derivados
2021,05,F2,c03a,56,Intereses por préstamos y otras obligaciones (57 al 61)
2021,05,F2,c03a,57,Préstamos de instituciones financieras y otras entidades
2021,05,F2,c03a,58,Obligaciones emitidas
2021,05,F2,c03a,59,Obligaciones comerciales
2021,05,F2,c03a,60,Obligaciones tributarias
2021,05,F2,c03a,61,al 6734 Otros
2021,05,F2,c03a,62,Gastos en operaciones de factoraje (factoring)
2021,05,F2,c03a,63,Descuentos concedidos por pronto pago
2021,05,F2,c03a,64,Diferencia de cambio
2021,05,F2,c03a,65,Pérdida por medición de activos y pasivos financieros al valor razonable
2021,05,F2,c03a,66,Participación en resultados de entidades relacionadas
2021,05,F2,c03a,67,Otros gastos financieros
2021,05,F2,c03a,69,(-) Impuesto a la renta
2021,05,F2,c03a,70,DETERMINACIÓN RESULTADO DEL EJERCICIO (68-69)
2021,05,F2,c04,02,Mercaderías
2021,05,F2,c04,03,Productos terminados
2021,05,F2,c04,04,"Subproductos, desechos y desperdicios"
2021,05,F2,c04,05,Productos en proceso
2021,05,F2,c04,06,Materias primas
2021,05,F2,c04,07,"Materiales auxiliares, suministros y repuestos"
2021,05,F2,c04,08,Envases y Embalajes
2021,05,F2,c04,09,Existencias por recibir
2021,05,F2,c05,01,Inversiones Inmobiliarias - Terrenos
2021,05,F2,c05,02,Inversiones Inmobiliarias - Edificaciones
2021,05,F2,c05,03,Activos adquiridos en arrendamiento financiero (04+05+06)
2021,05,F2,c05,04,Inversiones Inmobiliarias - Terrenos
2021,05,F2,c05,05,Inversiones Inmobiliarias - Edificaciones
2021,05,F2,c05,06,"Inmuebles, maquinaria y equipo (07+08+09+10+11+12+13)"
2021,05,F2,c05,07,Terrenos
2021,05,F2,c05,08,Edificaciones
2021,05,F2,c05,09,Maquinarias y equipos de explotación
2021,05,F2,c05,10,Equipo de Transporte
2021,05,F2,c05,11,Muebles y enseres
2021,05,F2,c05,12,Equipos Diversos
2021,05,F2,c05,13,Herramientas y unidades de reemplazo
2021,05,F2,c05,14,"Inmuebles, maquinarias y equipo (15+16+17+18+19+20+24+25+26)"
2021,05,F2,c05,15,Terrenos
2021,05,F2,c05,16,Edificaciones
2021,05,F2,c05,17,Maquinarias y equipos de explotación
2021,05,F2,c05,18,Unidades de Transporte
2021,05,F2,c05,19,Muebles y enseres
2021,05,F2,c05,20,Equipos Diversos (21+22+23)
2021,05,F2,c05,21,Equipo para procesamiento de información (de cómputo)
2021,05,F2,c05,22,Equipo de comunicación
2021,05,F2,c05,23,Otros equipos diversos
2021,05,F2,c05,24,Herramientas y unidades de reemplazo
2021,05,F2,c05,25,Unidades por recibir
2021,05,F2,c05,26,Construcciones y obras en curso
2021,05,F2,c05,28,Intangibles (29+30+31+32+33+34+35+36)
2021,05,F2,c05,29,"Concesiones, licencias y otros derechos"
2021,05,F2,c05,30,Patentes y propiedad industrial
2021,05,F2,c05,31,Programas de computadora (software)
2021,05,F2,c05,32,Costos de exploración y desarrollo
2021,05,F2,c05,33,"Fórmulas, diseños y prototipos"
2021,05,F2,c05,34,Reservas de recursos extraíbles
2021,05,F2,c05,35,Plusvalía Mercantil
