variable,code,label,source_year
s465dd_bc,998,No sabe,2024
s465dd_br,998,No sabe,2024
s465dd_cc,998,No sabe,2024
s465dd_cr,998,No sabe,2024
s465dd_dc,998,No sabe,2024
s465dd_dr,998,No sabe,2024
s465ea,1,Si,2024
s465ea,2,No,2024
s465ea,8,No sabe,2024
s465eb,1,Si,2024
s465eb,2,No,2024
s465eb,8,No sabe,2024
s465ec,1,Si,2024
s465ec,2,No,2024
s465ec,8,No sabe,2024
s465ed,1,Si,2024
s465ed,2,No,2024
s465ed,8,No sabe,2024
s466,0,No,2024
s466,1,Si,2024
s466,8,No sabe,2024
s466aa,0,No,2024
s466aa,1,Si,2024
s466aa,8,No sabe,2024
s466ab,0,No,2024
s466ab,1,Si,2024
s466ab,8,No sabe,2024
s466ac,0,No,2024
s466ac,1,Si,2024
s466ac,8,No sabe,2024
s466ad,0,No,2024
s466ad,1,Si,2024
s466ad,8,No sabe,2024
s466ae,0,No,2024
s466ae,1,Si,2024
s466ae,8,No sabe,2024
s466ax,0,No,2024
s466ax,1,Si,2024
s466ax,8,No sabe,2024
s466b,21,Hospital MINSA,2024
s466b,22,Hospital ESSALUD,2024
s466b,23,Hospital FF.AA. y PNP,2024
s466b,24,Centro de salud MINSA,2024
s466b,25,Puesto de salud MINSA,2024
s466b,26,Policlìnico/Centro/Posta/Policlínico ESSALUD,2024
s466b,27,Hospital/Otro de la Municipalidad,2024
s466b,31,Clínica particular,2024
s466b,32,Médico particular,2024
s466b,41,Clínica/Posta de ONG,2024
s466b,42,Hospital/Otro de la Iglesia,2024
s466b,96,Otro,2024
s466c,0,None,2013
s466c,98,No sabe,2024
s466dc1,0,No hay controles grabados,2024
s466dc1,44,Marcado pero sin fecha,2024
s466dc1,98,El día  no puede ser identificado,2024
s466dc10,0,No hay controles grabados,2024
s466dc10,44,Marcado pero sin fecha,2024
s466dc10,98,El día  no puede ser identificado,2024
s466dc11,0,No hay controles grabados,2024
s466dc11,44,Marcado pero sin fecha,2024
s466dc11,98,El día  no puede ser identificado,2024
s466dc12,0,No hay controles grabados,2024
s466dc12,44,Marcado pero sin fecha,2024
s466dc12,98,El día  no puede ser identificado,2024
s466dc13,0,There are no more controls,2013
s466dc13,44,Marked but no date,2013
s466dc13,98,Day can't be identified,2013
s466dc2,0,No hay controles grabados,2024
s466dc2,44,Marcado pero sin fecha,2024
s466dc2,98,El día  no puede ser identificado,2024
s466dc3,0,No hay controles grabados,2024
s466dc3,44,Marcado pero sin fecha,2024
s466dc3,98,El día  no puede ser identificado,2024
s466dc4,0,No hay controles grabados,2024
s466dc4,44,Marcado pero sin fecha,2024
s466dc4,98,El día  no puede ser identificado,2024
s466dc5,0,No hay controles grabados,2024
s466dc5,44,Marcado pero sin fecha,2024
s466dc5,98,El día  no puede ser identificado,2024
s466dc6,0,No hay controles grabados,2024
s466dc6,44,Marcado pero sin fecha,2024
s466dc6,98,El día  no puede ser identificado,2024
s466dc7,0,No hay controles grabados,2024
s466dc7,44,Marcado pero sin fecha,2024
s466dc7,98,El día  no puede ser identificado,2024
s466dc8,0,No hay controles grabados,2024
s466dc8,44,Marcado pero sin fecha,2024
s466dc8,98,El día  no puede ser identificado,2024
s466dc9,0,No hay controles grabados,2024
s466dc9,44,Marcado pero sin fecha,2024
s466dc9,98,El día  no puede ser identificado,2024
s466dn,0,There are no controls recorded,2013
s466dn,44,Marked but no date,2013
s466dn,77,No control at birth,2013
s466dn,98,Day can't be identified,2013
s466ga,0,No,2024
s466ga,1,Si,2024
s466ga,8,No recuerda,2024
s466gb,0,No,2024
s466gb,1,Si,2024
s466gb,8,No recuerda,2024
s466gc,0,No,2024
s466gc,1,Si,2024
s466gc,8,No recuerda,2024
s466mc1,98,El mes no puede ser identificado,2024
s466mc10,98,El mes no puede ser identificado,2024
s466mc11,98,El mes no puede ser identificado,2024
s466mc12,98,El mes no puede ser identificado,2024
s466mc13,98,Month can't be identified,2013
s466mc2,98,El mes no puede ser identificado,2024
s466mc3,98,El mes no puede ser identificado,2024
s466mc4,98,El mes no puede ser identificado,2024
s466mc5,98,El mes no puede ser identificado,2024
s466mc6,98,El mes no puede ser identificado,2024
s466mc7,98,El mes no puede ser identificado,2024
s466mc8,98,El mes no puede ser identificado,2024
s466mc9,98,El mes no puede ser identificado,2024
s466mn,98,Month can't be identified,2013
s466wc1,9995,9995+,2019
s466wc10,9995,9995+,2019
s466wc11,9995,9995+,2019
s466wc12,9995,9995+,2019
s466wc13,9995,9995+,2013
s466wc2,9995,9995+,2019
s466wc3,9995,9995+,2019
s466wc4,9995,9995+,2019
s466wc5,9995,9995+,2019
s466wc6,9995,9995+,2019
s466wc7,9995,9995+,2019
s466wc8,9995,9995+,2019
s466wc9,9995,9995+,2019
s466wn,9995,9995+,2013
s466yc1,2005,2005,2013
s466yc1,2006,2006,2013
s466yc1,2007,2007,2013
s466yc1,2008,2008,2013
s466yc1,2009,2009,2013
s466yc1,2010,2010,2013
s466yc1,9998,Año no puede ser identificado,2024
s466yc10,2005,2005,2013
s466yc10,2006,2006,2013
s466yc10,2007,2007,2013
s466yc10,2008,2008,2013
s466yc10,2009,2009,2013
s466yc10,2010,2010,2013
s466yc10,9998,Año no puede ser identificado,2024
s466yc11,2005,2005,2013
s466yc11,2006,2006,2013
s466yc11,2007,2007,2013
s466yc11,2008,2008,2013
s466yc11,2009,2009,2013
s466yc11,2010,2010,2013
s466yc11,9998,Año no puede ser identificado,2024
s466yc12,2005,2005,2013
s466yc12,2006,2006,2013
s466yc12,2007,2007,2013
s466yc12,2008,2008,2013
s466yc12,2009,2009,2013
s466yc12,2010,2010,2013
s466yc12,9998,Año no puede ser identificado,2024
s466yc13,2005,2005,2013
s466yc13,2006,2006,2013
s466yc13,2007,2007,2013
s466yc13,2008,2008,2013
s466yc13,2009,2009,2013
s466yc13,2010,2010,2013
s466yc13,9998,Year can't be identified,2013
s466yc2,2005,2005,2013
s466yc2,2006,2006,2013
s466yc2,2007,2007,2013
s466yc2,2008,2008,2013
s466yc2,2009,2009,2013
s466yc2,2010,2010,2013
s466yc2,9998,Año no puede ser identificado,2024
s466yc3,2005,2005,2013
s466yc3,2006,2006,2013
s466yc3,2007,2007,2013
s466yc3,2008,2008,2013
s466yc3,2009,2009,2013
s466yc3,2010,2010,2013
s466yc3,9998,Año no puede ser identificado,2024
s466yc4,2005,2005,2013
s466yc4,2006,2006,2013
s466yc4,2007,2007,2013
s466yc4,2008,2008,2013
s466yc4,2009,2009,2013
s466yc4,2010,2010,2013
s466yc4,9998,Año no puede ser identificado,2024
s466yc5,2005,2005,2013
s466yc5,2006,2006,2013
s466yc5,2007,2007,2013
s466yc5,2008,2008,2013
s466yc5,2009,2009,2013
s466yc5,2010,2010,2013
s466yc5,9998,Año no puede ser identificado,2024
s466yc6,2005,2005,2013
s466yc6,2006,2006,2013
s466yc6,2007,2007,2013
s466yc6,2008,2008,2013
s466yc6,2009,2009,2013
s466yc6,2010,2010,2013
s466yc6,9998,Año no puede ser identificado,2024
s466yc7,2005,2005,2013
s466yc7,2006,2006,2013
s466yc7,2007,2007,2013
s466yc7,2008,2008,2013
s466yc7,2009,2009,2013
s466yc7,2010,2010,2013
s466yc7,9998,Año no puede ser identificado,2024
s466yc8,2005,2005,2013
s466yc8,2006,2006,2013
s466yc8,2007,2007,2013
s466yc8,2008,2008,2013
s466yc8,2009,2009,2013
s466yc8,2010,2010,2013
s466yc8,9998,Año no puede ser identificado,2024
s466yc9,2005,2005,2013
s466yc9,2006,2006,2013
s466yc9,2007,2007,2013
s466yc9,2008,2008,2013
s466yc9,2009,2009,2013
s466yc9,2010,2010,2013
s466yc9,9998,Año no puede ser identificado,2024
s466yn,2005,2005,2013
s466yn,2006,2006,2013
s466yn,2007,2007,2013
s466yn,2008,2008,2013
s466yn,2009,2009,2013
s466yn,2010,2010,2013
s466yn,9998,Year can't be identified,2013
s470,11,No existe en la localidad,2024
s470,12,Queda muy lejos,2024
s470,13,No confía en el personal de salud,2024
s470,14,El personal trata mal a los pacientes,2024
s470,15,No hay medicamentos,2024
s470,16,No tenía con que pagar,2024
s470,17,No loconsideró necesario/sintomas no eran graves,2024
s470,18,Ya sabe qué darle en esos casos,2024
s470,19,Falta de tiempo,2024
s470,20,El padre de la/el niña/o no quiso,2024
s470,96,Otro,2024
s471,0,Ninguno,2024
s471,1,Fiebre,2024
s471,2,Tos,2024
s471,3,Ambos fiebre y tos,2024
s471,8,No sabe,2024
s471ca,0,No,2024
s471ca,1,Si,2024
s471cb,0,No,2024
s471cb,1,Si,2024
s471cc,0,No,2024
s471cc,1,Si,2024
s471cd,0,No,2024
s471cd,1,Si,2024
s471ce,0,No,2024
s471ce,1,Si,2024
s471cf,0,No: tener cualquier,2024
s471cf,1,Sí: no tenía ninguna,2024
s472aa,0,No,2024
s472aa,1,Si,2024
s472aa,8,No sabe,2024
s472ab,0,No,2024
s472ab,1,Si,2024
s472ab,8,No sabe,2024
s472ac,0,No,2024
s472ac,1,Si,2024
s472ac,8,No sabe,2024
s472ad,0,No,2024
s472ad,1,Si,2024
s472ad,8,No sabe,2024
s472b,98,No sabe,2024
s473da,0,No,2024
s473da,1,Si,2024
s473db,0,No,2024
s473db,1,Si,2024
s473f,98,No sabe,2024
s475,11,No existe en la localidad,2024
s475,12,Queda muy lejos,2024
s475,13,No confía en el personal de salud,2024
s475,14,El personal trata mal a los pacientes,2024
s475,15,No hay medicamentos,2024
s475,16,No tenia con que pagar,2024
s475,17,No lo consideró necesario/sintomas no eran graves,2024
s475,18,Ya sabe qué darle en esos casos,2024
s475,19,No tenía tiempo,2024
s475,20,El padre de la/el niña/o no quería,2024
s475,96,Otro,2024
s476an1,0,No,2024
s476an2,0,No,2024
s476an3,0,No,2024
s476an4,0,No,2024
s476an5,0,No,2024
s476an6,0,No,2024
s476an7,0,No,2024
s476ar1,1,Si,2024
s476ar1,2,No,2024
s476ar2,1,Si,2024
s476ar2,2,No,2024
s476ar3,1,Si,2024
s476ar3,2,No,2024
s476ar4,1,Si,2024
s476ar4,2,No,2024
s476ar5,1,Si,2024
s476ar5,2,No,2024
s476ar6,1,Si,2024
s476ar6,2,No,2024
s476ar7,1,Si,2024
s476ar7,2,No,2024
s476as1,1,Si,2024
s476as1,2,No,2024
s476as2,1,Si,2024
s476as2,2,No,2024
s476as3,1,Si,2024
s476as3,2,No,2024
s476as4,1,Si,2024
s476as4,2,No,2024
s476as5,1,Si,2024
s476as5,2,No,2024
s476as6,1,Si,2024
s476as6,2,No,2024
s476as7,1,Si,2024
s476as7,2,No,2024
s476at1,1,Si,2024
s476at1,2,No,2024
s476at2,1,Si,2024
s476at2,2,No,2024
s476at3,1,Si,2024
s476at3,2,No,2024
s476at4,1,Si,2024
s476at4,2,No,2024
s476at5,1,Si,2024
s476at5,2,No,2024
s476at6,1,Si,2024
s476at6,2,No,2024
s476at7,1,Si,2024
s476at7,2,No,2024
s481aa,0,No,2024
s481aa,1,Si,2024
s481ab,0,No,2024
s481ab,1,Si,2024
s481ac,0,No,2024
s481ac,1,Si,2024
s481ad,0,No,2024
s481ad,1,Si,2024
s481ae,0,No,2024
s481ae,1,Si,2024
s481af,0,No,2024
s481af,1,Si,2024
s481ag,0,No,2024
s481ag,1,Si,2024
s481ax,0,No,2024
s481ax,1,Si,2024
s481az,0,No,2024
s481az,1,Si,2024
s484,0,No,2024
s484,1,Sí,2024
s484,2,Si y no muestra al acuerdo de compromisos,2013
s484,3,No,2013
s484,8,No sabe,2024
s484m,1,Enero,2024
s484m,10,Octubre,2024
s484m,11,Noviembre,2024
s484m,12,Diciembre,2024
s484m,2,Febrero,2024
s484m,3,Marzo,2024
s484m,4,Abril,2024
s484m,5,Mayo,2024
s484m,6,Junio,2024
s484m,7,Julio,2024
s484m,8,Agosto,2024
s484m,9,Septiembre,2024
s485,0,No,2024
s485,1,Si,2024
s485a,0,No,2024
s485a,1,Si,2024
s486,0,No,2024
s486,1,Si,2024
s486a,0,No,2024
s486a,1,Si,2024
s486b,0,No,2024
s486b,1,Si,2024
s489c,0,No,2024
s489c,1,Sí,2024
s489c,8,No sabe,2024
s489d,0,No,2024
s489d,1,Si guardaría el secreto,2024
s489d,8,No sabe/No esta segura/Depende,2024
s490,1,De 1 a 3 veces,2024
s490,2,De 4 a 6 veces,2024
s490,3,De 7 a 9 veces,2024
s490,4,Mas de 10 veces,2024
s490,5,No se lava,2024
s490,8,No sabe,2024
s490aa,0,No,2024
s490aa,1,Si,2024
s490ab,0,No,2024
s490ab,1,Si,2024
s490ac,0,No,2024
s490ac,1,Si,2024
s490ad,0,No,2024
s490ad,1,Si,2024
s490ae,0,No,2024
s490ae,1,Si,2024
s490af,0,No,2024
s490af,1,Si,2024
s490ag,0,No,2024
s490ag,1,Si,2024
s490ax,0,No,2024
s490ax,1,Si,2024
s490ba,0,No,2024
s490ba,1,Si,2024
s490bb,0,No,2024
s490bb,1,Si,2024
s490bc,0,No,2024
s490bc,1,Si,2024
s490bd,0,No,2024
s490bd,1,Si,2024
s490bx,0,No,2024
s490bx,1,Si,2024
s492a,1,Si,2024
s492a,2,No,2024
s492a,8,No sabe,2024
s492b,1,Si,2024
s492b,2,No,2024
s492b,8,No sabe,2024
s492c,1,Si,2024
s492c,2,No,2024
s492c,8,No sabe,2024
s492d,1,Si,2024
s492d,2,No,2024
s492d,8,No sabe,2024
s492e,1,Si,2024
s492e,2,No,2024
s492e,8,No sabe,2024
s492f,1,Si,2024
s492f,2,No,2024
s492f,8,No sabe,2024
s492g,1,Si,2024
s492g,2,No,2024
s492g,8,No sabe,2024
s493a,1,Si,2024
s493a,2,No,2024
s493a,8,No sabe,2024
s493b,1,Si,2024
s493b,2,No,2024
s493b,8,No sabe,2024
s493c,1,Si,2024
s493c,2,No,2024
s493c,8,No sabe,2024
s493d,1,Si,2024
s493d,2,No,2024
s493d,8,No sabe,2024
s493e,1,Si,2024
s493e,2,No,2024
s493e,8,No sabe,2024
s493f,1,Si,2024
s493f,2,No,2024
s493f,8,No sabe,2024
s493g,1,Si,2024
s493g,2,No,2024
s493g,8,No sabe,2024
s493h,1,Si,2024
s493h,2,No,2024
s493h,8,No sabe,2024
s493i,1,Si,2024
s493i,2,No,2024
s493i,8,No sabe,2024
s493j,1,Si,2024
s493j,2,No,2024
s493j,8,No sabe,2024
s493k,1,Si,2024
s493k,2,No,2024
s493k,8,No sabe,2024
s493l,1,Si,2024
s493l,2,No,2024
s493l,8,No sabe,2024
s493m,1,Si,2024
s493m,2,No,2024
s493m,8,No sabe,2024
s493n,1,Si,2024
s493n,2,No,2024
s493n,8,No sabe,2024
s493o,1,Si,2024
s493o,2,No,2024
s493o,8,No sabe,2024
s493p,1,Si,2024
s493p,2,No,2024
s493p,8,No sabe,2024
s494,1,"Sí, muestra el envase",2024
s494,2,"Sí, no muestra el envase",2024
s494,3,No,2024
s494,8,No sabe,2024
s494b,0,No come,2024
s494b,98,No sabe,2024
s495a,0,No,2024
s495a,1,Si,2024
s496,1,Entrevistada,2024
s496,2,Esposo/Compañero,2024
s496,3,Hijas/Hijos mayores,2024
s496,4,Padres/Suegros,2024
s496,5,Otros parientes,2024
s496,6,Vecinos/Amistades,2024
s496,7,Otros no parientes,2024
s496,8,Empleada doméstica,2024
s496,9,Nadie/Come solo,2024
s496,96, Otro,2024
s500a,0,No,2024
s500a,1,Si,2024
s500b,0,No,2024
s500b,1,Si,2024
s500c,0,No,2024
s500c,1,Si,2024
s500d,0,No,2024
s500d,1,Si,2024
s508a,1,Enviudó,2024
s508a,10,Conducta corrupta de ella,2024
s508a,11,Falta de comprensión,2024
s508a,2,Violencia física/psicológica o sexual,2024
s508a,3,Infidelidad de él,2024
s508a,4,Infidelidad de ella,2024
s508a,5,"Incumplía deber: padre, esposo",2024
s508a,6,"Incumplía deber: madre, esposa",2024
s508a,7,Por ser él ebrio/drogo,2024
s508a,8,Por ser ella ebria/drogo,2024
s508a,9,Conducta corrupta de él,2024
s508a,96,Otro,2024
s512c,1,Esposo/Compañero/Conviviente,2024
s512c,2,Novio/Prometido,2024
s512c,3,Amigo,2024
s512c,4,Compañero casual,2024
s512c,5,Pariente,2024
s512c,6,Trabajador sexual,2024
s512c,7,Enamorado,2024
s512c,96,Otro,2024
s616,1,Aprueba,2024
s616,2,Desaprueba,2024
s616,3,No opina,2024
s618a,0,No,2024
s618a,1,Si,2024
s618b,0,No,2024
s618b,1,Si,2024
s618c,0,No,2024
s618c,1,Si,2024
s618d,0,No,2024
s618d,1,Si,2024
s618e,0,No,2024
s618e,1,Si,2024
s618f,0,No,2024
s618f,1,Si,2024
s618g,0,No,2024
s618g,1,Si,2024
s618h,0,No,2024
s618h,1,Si,2024
s618i,0,No,2024
s618i,1,Si,2024
s618j,0,No,2024
s618j,1,Si,2024
s618k,0,No,2024
s618k,1,Si,2024
s618l,0,No,2024
s618l,1,Si,2024
s618m,0,No,2024
s618m,1,Si,2024
s618x,0,No,2024
s618x,1,Si,2024
s621,1,Aprueba,2024
s621,2,Desaprueba,2024
s621,8,No sabe,2024
s621a,1,Nunca,2024
s621a,2,Algunas veces,2024
s621a,3,Muy a menudo,2024
s704g,8,No sabe,2024
s704n,0,Inicial/pre-escolar,2024
s704n,1,Primaria,2024
s704n,2,Secundaria,2024
s704n,3,Superior no universitario,2024
s704n,4,Superior universitario,2024
s704n,5,Postgrado,2024
s704n,8,No sabe,2024
s704y,7,Educación dada en grados,2024
s704y,8,No sabe,2024
s718,1,Casi nada,2024
s718,2,Menos de la mitad,2024
s718,3,Mitad,2024
s718,4,Más de la mitad,2024
s718,5,Todos los ingresos,2024
s718,6,"Nada, ahorra todo el ingreso",2024
s720a,1,Entrevistada,2024
s720a,10,Cuidado otra institución,2024
s720a,2,Esposo/Compañero,2024
s720a,3,Hijas/Hijos mayores,2024
s720a,4,Padres/Suegros,2024
s720a,5,Otros parientes,2024
s720a,6,Vecinos/Amistades,2024
s720a,7,Oros no parientes,2024
s720a,8,Empleada doméstica,2024
s720a,9,Cuidado WAWA-WASI/CUNA MAS,2024
s720a,96,Otro,2024
s802,0,No,2024
s802,1,Sí,2024
s802,8,No sabe,2024
s802d,0,No,2024
s802d,1,Sí,2024
s802d,8,No sabe,2024
s802e,0,No,2024
s802e,1,Sí,2024
s802e,8,No sabe,2024
s802f,0,No,2024
s802f,1,Sí,2024
s802f,8,No sabe,2024
s802h,0,No,2024
s802h,1,Sí,2024
s802h,8,No sabe,2024
s802i,0,No,2024
s802i,1,Sí,2024
s802i,8,No sabe,2024
s803af,0,No,2024
s803af,1,Si,2024
s803ag,0,No,2024
s803ag,1,Si,2024
s803am,0,No,2024
s803am,1,Si,2024
s804a,0,No,2024
s804a,1,Si,2024
s804c,0,No,2024
s804c,1,Si,2024
s806ax,0,No,2024
s806ax,1,Sí,2024
s806ax,8,No sabe,2024
s806az,0,No,2024
s806az,1,Sí,2024
s806az,8,No sabe,2024
s807,0,No,2024
s807,1,Sí,2024
s807,8,No sabe,2024
s809,0,No,2024
s809,1,Sí,2024
s809,8,No sabe,2024
s810,0,No,2024
s810,1,Sí,2024
s810,8,No sabe,2024
s811,0,No,2024
s811,1,Sí,2024
s811,8,No sabe,2024
s815aa,0,No,2024
s815aa,1,Si,2024
s815ab,0,No,2024
s815ab,1,Si,2024
s815ac,0,No,2024
s815ac,1,Si,2024
s815ad,0,No,2024
s815ad,1,Si,2024
s815ae,0,No,2024
s815ae,1,Si,2024
s815ax,0,No,2024
s815ax,1,Si,2024
s815az,0,No,2024
s815az,1,Si,2024
s816a,0,No,2024
s816a,1,Si,2024
s816a,8,DK,2013
s816aa,0,No,2024
s816aa,1,Si,2024
s816aa,8,DK,2013
s816ab,0,No,2024
s816ab,1,Si,2024
s816ab,8,DK,2013
s816ac,0,No,2024
s816ac,1,Si,2024
s816ac,8,DK,2013
s816ad,0,No,2024
s816ad,1,Si,2024
s816ad,8,DK,2013
s816ae,0,No,2024
s816ae,1,Si,2024
s816ae,8,DK,2013
s816af,0,No,2024
s816af,1,Si,2024
s816af,8,DK,2013
s816ag,0,No,2024
s816ag,1,Si,2024
s816ag,8,DK,2013
s816ah,0,No,2024
s816ah,1,Si,2024
s816ah,8,DK,2013
s816ai,0,No,2024
s816ai,1,Si,2024
s816ai,8,DK,2013
s816aj,0,No,2024
s816aj,1,Si,2024
s816aj,8,DK,2013
s816ak,0,No,2024
s816ak,1,Si,2024
s816ak,8,DK,2013
s816al,0,No,2024
s816al,1,Si,2024
s816al,8,DK,2013
s816aw,0,No,2024
s816aw,1,Si,2024
s816aw,8,DK,2013
s816az,0,No,2024
s816az,1,Si,2024
s816az,8,DK,2013
s816b,0,No,2024
s816b,1,Si,2024
s816b,8,DK,2013
s816c,0,No,2024
s816c,1,Si,2024
s816c,8,DK,2013
s816d,0,No,2024
s816d,1,Si,2024
s816d,8,DK,2013
s816e,0,No,2024
s816e,1,Si,2024
s816e,8,DK,2013
s816f,0,No,2024
s816f,1,Si,2024
s816f,8,DK,2013
s816g,0,No,2024
s816g,1,Si,2024
s816g,8,DK,2013
s816h,0,No,2024
s816h,1,Si,2024
s816h,8,DK,2013
s816i,0,No,2024
s816i,1,Si,2024
s816i,8,DK,2013
s816j,0,No,2024
s816j,1,Si,2024
s816j,8,DK,2013
s816k,0,No,2024
s816k,1,Si,2024
s816k,8,DK,2013
s816l,0,No,2024
s816l,1,Si,2024
s816l,8,DK,2013
s816m,0,No,2024
s816m,1,Si,2024
s816m,8,DK,2013
s816w,0,No,2024
s816w,1,Si,2024
s816w,8,DK,2013
s816z,0,No,2024
s816z,1,Si,2024
s816z,8,DK,2013
s817,0,No,2024
s817,1,Sí,2024
s817,2,Never had sex before,2013
s817,8,No sabe,2024
s817gf,0,No,2024
s817gf,1,Si,2024
s817gf,8,DK,2013
s817gg,0,No,2024
s817gg,1,Si,2024
s817gg,8,DK,2013
s817gm,0,No,2024
s817gm,1,Si,2024
s817gm,8,DK,2013
s818,0,No,2024
s818,1,Si,2024
sh101a,1,Presente,2013
sh101a,2,No presente,2013
sh101a,3,Rechazó,2013
sh101a,6,Otro,2013
sh103a,1,Si,2013
sh103a,2,No,2013
sh103b,1,Si,2013
sh103b,2,No,2013
sh103c,1,Si,2013
sh103c,2,No,2013
sh105,1,Si,2013
sh105,2,No,2013
sh106,1,Si,2013
sh106,2,No,2013
sh107,1,Si,2013
sh107,2,No,2013
sh108,1,Si,2013
sh108,2,No,2013
sh109,1,Si,2013
sh109,2,No,2013
sh110,1,Si,2013
sh110,2,No,2013
sh111,1,Si,2013
sh111,2,No,2013
sh112,1,Si,2013
sh112,2,No,2013
sh113,1,Si,2013
sh113,2,No,2013
sh114,1,Si,2013
sh114,2,No,2013
sh115,1,Si,2013
sh115,2,No,2013
sh116,1,Si,2013
sh116,2,No,2013
sh117,1,Si,2013
sh117,2,No,2013
sh118,1,Si,2013
sh118,2,No,2013
sh119,1,Si,2013
sh119,2,No,2013
sh11a,0,No,2024
sh11a,1,Si,2024
sh11a,8,DK,2013
sh11b,0,No,2024
sh11b,1,Si,2024
sh11b,8,DK,2013
sh11c,0,No,2024
sh11c,1,Si,2024
sh11c,8,DK,2013
sh11d,0,No,2024
sh11d,1,Si,2024
sh11d,8,DK,2013
sh11e,0,No,2024
sh11e,1,Si,2024
sh11e,8,DK,2013
sh11y,0,No,2024
sh11y,1,Si,2024
sh11y,8,DK,2013
sh11z,0,No,2024
sh11z,1,Si,2024
sh11z,8,DK,2013
sh12,0,No,2024
sh12,1,Si,2024
sh12,8,No sabe,2024
sh120,1,Si,2013
sh120,2,No,2013
sh121,1,Si,2013
sh121,2,No,2013
sh122,1,Si,2013
sh122,2,No,2013
sh123,1,Si,2013
sh123,2,No,2013
sh124u,1,Meses,2013
sh124u,2,Años,2013
sh125,1,De pie,2013
sh125,2,Sentado/a,2013
sh126,1,Leve,2013
sh126,2,Moderado/Alto,2013
sh127,1,Si,2013
sh127,2,No,2013
sh128,1,No ve tv o videos,2013
sh128,2,Menos de tres horas,2013
sh128,3,Tres o más horas,2013
sh129,1,Si,2013
sh129,2,No,2013
sh13,1,Trabajó menos de una hora,2024
sh13,2,Realizó alguna tarea o cachuelo,2024
sh13,3,No trabajó pero tenia trabajo,2024
sh13,4,"Estuvo ayudando en la chacra, tienda o negocio de un familiar, sin pago alguno",2024
sh13,5,Buscó trabajo,2024
sh13,6,Estudiaba,2024
sh13,7,Realizó los queaceres del hogar,2024
sh13,8,Es jubilado/ pensionista,2024
sh13,96,Otro,2024
sh13,98,No sabe,2024
sh130,1,Si,2013
sh130,2,No,2013
sh131,1,Si,2013
sh131,2,No,2013
sh132,1,Si,2013
sh132,2,No,2013
sh134,1,Si,2013
sh134,2,No,2013
sh135,1,Si,2013
sh135,2,No,2013
sh136,14,Menos de 15 años,2013
sh136,51,Mas de 50,2013
sh137,1,Si,2013
sh137,2,No,2013
sh139,1,Si,2013
sh139,2,No,2013
sh141u,1,Nº de vasos,2013
sh141u,2,Nº de botellas,2013
sh142,1,Chicha de Jora,2013
sh142,2,Cachina,2013
sh142,3,Cerveza,2013
sh142,4,Vino,2013
sh142,5,Pisco,2013
sh142,6,Ron,2013
sh142,7,Whisky,2013
sh142,8,Yonque/Caña,2013
sh142,9,Masato,2013
sh142,96,Otro,2013
sh15g,8,No lo sé,2024
sh15n,0,Inicial/ Pre-escolar,2024
sh15n,1,Primario,2024
sh15n,2,Secundario,2024
sh15n,3,"Superior, no universitario",2024
sh15n,4,Superior universitario,2024
sh15n,5,Posgrado,2024
sh15n,8,No sabe,2024
sh15y,7,Educación dada en grados,2024
sh15y,8,No lo sé,2024
sh18g,8,No lo sé,2024
sh18n,0,Inicial/ Pre-escolar,2024
sh18n,1,Primario,2024
sh18n,2,Secundario,2024
sh18n,3,"Superior, no universitario",2024
sh18n,4,Superior universitario,2024
sh18n,5,Posgrado,2024
sh18n,8,No sabe,2024
sh18y,7,Educación dada en grados,2024
sh18y,8,No lo sé,2024
sh20g,8,No lo sé,2024
sh20n,0,Inicial/ Pre-escolar,2024
sh20n,1,Primario,2024
sh20n,2,Secundario,2024
sh20n,3,"Superior, no universitario",2024
sh20n,4,Superior universitario,2024
sh20n,5,Posgrado,2024
sh20n,8,No sabe,2024
sh20y,7,Educación dada en grados,2024
sh20y,8,No lo sé,2024
sh21,1,Aprobó,2024
sh21,2,Desaprobó,2024
sh21,3,Se retiró,2024
sh21,4,Otro,2024
sh21,5,Inicial,2013
sh222,1,Medida,2013
sh222,2,No presente,2013
sh222,3,Rechazó,2013
sh222,6,Otro,2013
sh224,0,),2019
sh224,1,Sin coloracion - valor 0,2024
sh224,15,),2019
sh224,2,Coloracion tenue - valor 7,2024
sh224,3,Coloracion azul o morado - valor 15,2024
sh224,30,),2019
sh224,4,Coloracion morado oscuro - valor 30,2024
sh224,5,No hay sal en el hogar,2024
sh224,7,),2019
sh224,9,No se pudo realizar la prueba,2024
sh225,1,Blanquita,2024
sh225,10,Emsal,2024
sh225,11,Esal,2024
sh225,12,Extrasal,2024
sh225,13,Finita,2024
sh225,14,LaCocinera,2024
sh225,15,Liberteña,2024
sh225,16,Marina,2024
sh225,17,Marisal,2024
sh225,18,Marsal,2024
sh225,19,Mipurita,2024
sh225,2,Brisal,2024
sh225,20,Norsal,2024
sh225,21,Norteño,2024
sh225,22,Premium,2024
sh225,23,Prodesmi,2024
sh225,24,Purasal,2024
sh225,25,Ricanorteñita,2024
sh225,26,Sabrosita,2024
sh225,29,SalerinNorteño,2024
sh225,3,Chavelita,2024
sh225,30,SaliSal,2024
sh225,31,Salimar,2024
sh225,32,Salina,2024
sh225,33,Supersaladita,2024
sh225,34,Suprema,2024
sh225,35,Varsal,2024
sh225,36,Viva,2024
sh225,37,Emsal Marina,2024
sh225,4,Chinita,2024
