variable,code,year,was,canonical
v624,4,2013,Using to limit,Uso de límite
v624,7,2013,Desire birth < 2 yrs,Deseo de nacimiento <2 años
v624,2,2013,Unmet need to limit,NeceSIDAd insatisfecha de limite
v624,9,2013,"Infecund, menopausal","Infértil, menopausia"
v624,3,2013,Using to space,Uso de espacio
v625,2,2013,Amenorrheic,Amenorreica
v625,3,2013,"Infecund, menopausal","Infértil, menopausia"
v625,0,2013,Fecund,Fértil
v625,1,2013,Pregnant,Embarazada
v626,5,2013,Spacing failure,Falla de espacio
v626,6,2013,Limiting failure,Falla de límite
v626,0,2013,Never had sex,Nunca tuve relaciones sexuales
v626,8,2013,"No sex, want to wait","No sexo, quiere esperar"
v626,1,2013,Unmet need to space,NeceSIDAd insatisfecha de espacio
v626,4,2013,Using to limit,Uso de límite
v626,7,2013,Desire birth < 2 yrs,Deseo de nacimiento <2 años
v626,2,2013,Unmet need to limit,NeceSIDAd insatisfecha de limitar
v626,9,2013,"Infecund, menopausal","Infértil, menopausia"
v626,3,2013,Using to space,Uso de espacio
v627,96,2013,Other,Otro
v628,96,2013,Other,Otro
v629,96,2013,Other,Otro
v631,4,2013,Says she can't get pregnant /not having sex,No puede quedar embarazada/No tiene relaciones sexuales
v631,2,2013,Small problem,Un pequeño problema
v631,3,2013,No problem,No seria problema
v631,1,2013,Big problem,Un gran problema
v632,6,2013,Other,Otro
v632,2,2013,"Mainly husband, partner","Esposo, compañero principalmente"
v632,3,2013,Joint decision,Decisión conjunta
v632,1,2013,Mainly respondent,Entrevistada principalmente
v633a,1,2013,Yes,Sí
v633a,8,2013,DK,No sabe
v633b,1,2013,Yes,Sí
v633b,8,2013,DK,No sabe
v633c,1,2013,Yes,Sí
v633c,8,2013,DK,No sabe
v633d,1,2013,Yes,Sí
v633d,8,2013,DK,No sabe
v633e,1,2013,Yes,Sí
v633e,8,2013,DK,No sabe
v633f,1,2013,Yes,Sí
v633f,8,2013,DK,No sabe
v633g,1,2013,Yes,Sí
v633g,8,2013,DK,No sabe
v634,1,2013,Yes,Sí
v634,8,2013,Don't know,No sabe
v701,1,2013,Primary,Primario
v701,2,2013,Secondary,Secundario
v701,3,2013,Higher,Superior
v701,0,2013,No education,Sin educación
v701,8,2013,Don't know,No sabe
v702,98,2013,Don't know,No sabe
v704,35,2013,"T‚cnicos de Nivel Medio y Trabajadores Asimilados de la Medicina y la Salud, Aplicación de Inyectables, Enfermera Técnic","Técnicos de Nivel Medio y Trabajadores Asimilados de la Medicina y la Salud, Aplicación de Inyectables, Enfermera Técnic"
v704,34,2013,T‚cnicos de Nivel Medio y Trabajadores Asimilados de las Ciencias Biológicas,Técnicos de Nivel Medio y Trabajadores Asimilados de las Ciencias Biológicas
v704,78,2013,"Obreros, Mec nicos y Ajustadores de Metales, Equipos El‚ctricos, Electr¢nicos y de Vehículos de Motor, Mecánico de Vehíc","Obreros, Mecánicos y Ajustadores de Metales, Equipos Eléctricos, Electrónicos y de Vehículos de Motor, Mecánico de Vehíc"
v704,26,2013,"Bibliotecario, Ciencias Sociales, Periodistas,Psic¢logos","Bibliotecario, Ciencias Sociales, Periodistas, Psicólogos"
v704,31,2013,"T‚cnicos de Nivel Medio en Ciencias F¡sicas, Qu¡micas, Matemáticas e Ingeniería","Técnicos de Nivel Medio en Ciencias Físicas, Químicas, Matemáticas e Ingeniería"
v704,62,2013,Criadores y Trabajadores Pecuarios Calificados de Cr¡a de Animales para el Mercado y Afines,Criadores y Trabajadores Pecuarios Calificados de Cría de Animales para el Mercado y Afines
v704,13,2013,Directores de la Educaci¢n,Directores de la Educación
v704,27,2013,"Profesionales de las Artes, Escultura, M£sica y Afines","Profesionales de las Artes, Escultura, Música y Afines"
v704,25,2013,"Profesionales de Derecho, Ciencias Econ¢micas Administrativas","Profesionales de Derecho, Ciencias Económicas Administrativas"
v704,98,2013,"Peones de la Minería, Suministro Electricidad, Gas y Agua, la Construcción, la Industria Manufacturera y el Transporte,","Peones de la Minería, Suministro Electricidad, Gas y Agua, la Construcción, la Industria Manufacturera y el Transporte"
v704,33,2013,"T‚cnicos en Navegación Marítima y Aeronáutica e Inspectores de Seguridad, Salud y Control de Calidad","Técnicos en Navegación Marítima y Aeronáutica e Inspectores de Seguridad, Salud y Control de Calidad"
v704,61,2013,"Agricult. (Expl.) y Trab. Calificados de Cultivos Extensivos:Peones de Labranza y Peones Agropecuarios,Peones Forestales","Agricult. (Expl.) y Trab. Calificados de Cultivos Extensivos: Peones de Labranza y Peones Agropecuarios,Peones Forestale"
v704,24,2013,"Profesores (Maestros y/o Pedagogos), Auxiliar de Educaci¢n","Profesores (Maestros y/o Pedagogos), Auxiliar de Educación"
v704,21,2013,"Profesionales de las Ciencias Físicas, Químicas,Matem ticas e Ingenier¡a, Civil, Arquitecto","Profesionales de las Ciencias Físicas, Químicas, Matemáticas e Ingeniería, Civil, Arquitecto"
v704,77,2013,"Obreros de Calzado, Sastres, Modistos, Peleteros,Ebanistas, Tapiceros y Otros Afines, Sombrerero","Obreros de Calzado, Sastres, Modistos, Peleteros, Ebanistas, Tapiceros y Otros Afines, Sombrerero"
v705,5,2013,Agric-employee,"Agricultor, empleado"
v705,6,2013,Household & domestic,Empleado del hogar
v705,0,2013,Did not work,No trabaja
v705,8,2013,Skilled manual,Habilidades manuales
v705,1,2013,"Prof., Tech., Manag.","Profesional, Técnico, Gerente"
v705,4,2013,Agric-self employed,"Agricultor, trabajador independiente"
v705,7,2013,Services,Servicios
v705,2,2013,Clerical,Eclesiástico
v705,9,2013,Unskilled manual,Sin habilidades manuales
v705,3,2013,Sales,Ventas
v714,1,2013,Yes,Sí
v714a,1,2013,Yes,Sí
v715,98,2013,Don't know,No sabe
v716,35,2013,"T‚cnicos de Nivel Medio y Trabajadores Asimilados de la Medicina y la Salud, Aplicación de Inyectables, Enfermera Técnic","Técnicos de Nivel Medio y Trabajadores Asimilados de la Medicina y la Salud, Aplicación de Inyectables, Enfermera Técnic"
v716,34,2013,T‚cnicos de Nivel Medio y Trabajadores Asimilados de las Ciencias Biológicas,Técnicos de Nivel Medio y Trabajadores Asimilados de las Ciencias Biológicas
v716,78,2013,"Obreros, Mec nicos y Ajustadores de Metales, Equipos El‚ctricos, Electr¢nicos y de Vehículos de Motor, Mecánico de Vehíc","Obreros, Mecánicos y Ajustadores de Metales, Equipos Eléctricos, Electrónicos y de Vehículos de Motor, Mecánico de Vehíc"
v716,26,2013,"Bibliotecario, Ciencias Sociales, Periodistas,Psic¢logos","Bibliotecario, Ciencias Sociales, Periodistas, Psicólogos"
v716,31,2013,"T‚cnicos de Nivel Medio en Ciencias F¡sicas, Qu¡micas, Matemáticas e Ingeniería","Técnicos de Nivel Medio en Ciencias Físicas, Químicas, Matemáticas e Ingeniería"
v716,62,2013,Criadores y Trabajadores Pecuarios Calificados de Cr¡a de Animales para el Mercado y Afines,Criadores y Trabajadores Pecuarios Calificados de Cría de Animales para el Mercado y Afines
v716,13,2013,Directores de la Educaci¢n,Directores de la Educación
v716,27,2013,"Profesionales de las Artes, Escultura, M£sica y Afines","Profesionales de las Artes, Escultura, Música y Afines"
v716,25,2013,"Profesionales de Derecho, Ciencias Econ¢micas Administrativas","Profesionales de Derecho, Ciencias Económicas Administrativas"
v716,0,2013,No trabaja,"Otro, no trabaja, no especificada"
v716,33,2013,"T‚cnicos en Navegación Marítima y Aeronáutica e Inspectores de Seguridad, Salud y Control de Calidad","Técnicos en Navegación Marítima y Aeronáutica e Inspectores de Seguridad, Salud y Control de Calidad"
v716,61,2013,"Agricult. (Expl.) y Trab. Calificados de Cultivos Extensivos:Peones de Labranza y Peones Agropecuarios,Peones Forestales","Agricult. (Expl.) y Trab. Calificados de Cultivos Extensivos: Peones de Labranza y Peones Agropecuarios,Peones Forestale"
v716,24,2013,"Profesores (Maestros y/o Pedagogos), Auxiliar de Educaci¢n","Profesores (Maestros y/o Pedagogos), Auxiliar de Educación"
v716,21,2013,"Profesionales de las Ciencias Físicas, Químicas,Matem ticas e Ingenier¡a, Civil, Arquitecto","Profesionales de las Ciencias Físicas, Químicas, Matemáticas e Ingeniería, Civil, Arquitecto"
v716,77,2013,"Obreros de Calzado, Sastres, Modistos, Peleteros,Ebanistas, Tapiceros y Otros Afines, Sombrerero","Obreros de Calzado, Sastres, Modistos, Peleteros, Ebanistas, Tapiceros y Otros Afines, Sombrerero"
v717,5,2013,Agric-employee,"Agricultor, empleado"
v717,6,2013,Household & domestic,Empleada del hogar
v717,0,2013,Not working,No trabaja
v717,8,2013,Skilled manual,Habilidades manuales
v717,1,2013,"Prof., Tech., Manag.","Profesional, Técnico, Gerente"
v717,4,2013,Agric-self employed,"Agricultor, trabajador independiente"
v717,7,2013,Services,Servicios
v717,2,2013,Clerical,Eclesiástico
v717,9,2013,Unskilled manual,Sin habilidades manuales
v717,3,2013,Sales,Ventas
v719,2,2013,For someone else,Para alguien más
v719,3,2013,Self-employed,Por cuenta propia
v719,1,2013,For family member,Para un familiar
v721,2,2013,Away,Fuera del hogar
v721,1,2013,At home,En el hogar
v729,4,2013,Complete secondary,Secundaria completa
v729,5,2013,Higher,Superior
v729,1,2013,Incomplete primary,Primaria incompleta
v729,2,2013,Complete primary,Primaria completa
v729,3,2013,Incomplete secondary,Secundaria incompleta
v729,0,2013,No education,Sin educación
v729,8,2013,Don't know,No sabe
v730,98,2013,DK,No sabe
v731,2,2013,Currently working,Actualmente trabajando
v731,3,2013,"Have a job, but on leave last 7 days","Tener un trabajo, pero en licencia los últimos 7 días"
v731,1,2013,In the past year,En el año pasado
v732,2,2013,Seasonal,Por temporada
v732,3,2013,Occasional,De vez en cuando
v732,1,2013,All year,Todo el año
v739,4,2013,Husband/partner alone,Esposo/compañero
v739,5,2013,Someone else,Alguien más
v739,2,2013,Respondent and husband/partner,Entrevistada y esposo/compañero
v739,3,2013,Respondent and other person,Entrevistada y alguien más
v739,1,2013,Respondent alone,Entrevistada
v740,4,2013,Community land,Comunitario
v740,1,2013,Family land,Familiar
v740,2,2013,Someone else's land,De alguien más
v740,3,2013,Rented land,Alquilado
v740,0,2013,Own land,Propio
v741,2,2013,Cash and kind,Efectivo y especie
v741,3,2013,In kind only,Solo en especie
v741,0,2013,Not paid,No le pagan
v741,1,2013,Cash only,Solo en efectivo
v743a,4,2013,Husband/partner alone,Solo esposo/compañero
v743a,5,2013,Someone else,Alguien más
v743a,2,2013,Respondent and husband/partner,Entrevistada y esposo/compañero
v743a,3,2013,Respondent and other person,Entrevistada y otra persona
v743a,0,2013,Nobody,Nadie
v743a,1,2013,Respondent alone,Entrevistada
v743b,4,2013,Husband/partner alone,Esposo/compañero
v743b,5,2013,Someone else,Alguien más
v743b,2,2013,Respondent and husband/partner,Entrevistada y esposo/compañero
v743b,3,2013,Respondent and other person,Entrevistada y alguien más
v743b,0,2013,Nobody,Nadie
v743b,1,2013,Respondent alone,Entrevistada
v743c,4,2013,Husband/partner alone,Esposo/compañero
v743c,5,2013,Someone else,Alguien más
v743c,2,2013,Respondent and husband/partner,Entrevistada y esposo/compañero
v743c,3,2013,Respondent and other person,Entrevistada y alguien más
v743c,0,2013,Nobody,Nadie
v743c,1,2013,Respondent alone,Entrevistada
v743d,4,2013,Husband/partner alone,Esposo/compañero
v743d,5,2013,Someone else,Alguien más
v743d,2,2013,Respondent and husband/partner,Entrevistada y esposo/compañero
v743d,3,2013,Respondent and other person,Entrevistada y alguien más
v743d,0,2013,Nobody,Nadie
v743d,1,2013,Respondent alone,Entrevistada
v743e,4,2013,Husband/partner alone,Esposo/compañero
v743e,5,2013,Someone else,Alguien más
v743e,2,2013,Respondent and husband/partner,Entrevistada y esposo/compañero
v743e,3,2013,Respondent and other person,Entrevistada y alguien más
v743e,0,2013,Nobody,Nadie
v743e,1,2013,Respondent alone,Entrevistada
v743f,4,2013,Husband/partner alone,Esposo/compañero
v743f,5,2013,Someone else,Alguien más
v743f,6,2013,Other,Otro
v743f,7,2013,Husband/partner has no earnings,Esposo/compañero no tiene ganancias
v743f,2,2013,Respondent and husband/partner,Entrevistada y esposo/compañero
v743f,3,2013,Respondent and other person,Entrevistada y alguien más
v743f,1,2013,Respondent alone,Entrevistada
v744a,1,2013,Yes,Sí
v744a,8,2013,Don't know,No sabe
v744b,1,2013,Yes,Sí
v744b,8,2013,Don't know,No sabe
v744c,1,2013,Yes,Sí
v744c,8,2013,Don't know,No sabe
v744d,1,2013,Yes,Sí
v744d,8,2013,Don't know,No sabe
v744e,1,2013,Yes,Sí
v744e,8,2013,Don't know,No sabe
v746,4,2013,Partner doesn't bring in money,Esposo/compañero no tiene ganancias
v746,1,2013,More than him,Más que el
v746,2,2013,Less than him,Menos que el
v746,3,2013,About the same,Igual que el
v746,8,2013,Don't know,No sabe
v750,1,2013,Yes,Sí
v751,1,2013,Yes,Sí
v754bp,1,2013,Yes,Sí
v754bp,8,2013,Don't know,No sabe
v754cp,1,2013,Reduce chances of AIDS by always using condoms during sex,Si
v754cp,8,2013,Don't know,No sabe
v754dp,1,2013,Reduce chance of AIDS: have 1 sex partnr with no oth partner,Si
v754dp,8,2013,Don't know,No sabe
v754jp,1,2013,Get AIDS from mosquito bites,Si
v754jp,8,2013,Don't know,No sabe
v754wp,1,2013,Get AIDS by sharing food with person who has AIDS,Si
v754wp,8,2013,Don't know,No sabe
v756,1,2013,Yes,Sí
v756,8,2013,DK,No sabe
v761,1,2013,Yes,Sí
v761b,1,2013,Yes,Sí
v761c,1,2013,Yes,Sí
v762aa,1,2013,Yes,Sí
v762ab,1,2013,Yes,Sí
v762ac,1,2013,Yes,Sí
v762ad,1,2013,Yes,Sí
v762ae,1,2013,Yes,Sí
v762af,1,2013,Yes,Sí
v762ag,1,2013,Yes,Sí
v762ah,1,2013,Yes,Sí
v762ai,1,2013,Yes,Sí
v762aj,1,2013,Yes,Sí
v762ak,1,2013,Yes,Sí
v762al,1,2013,Yes,Sí
v762am,1,2013,Yes,Sí
v762an,1,2013,Yes,Sí
v762ao,1,2013,Yes,Sí
v762ap,1,2013,Yes,Sí
v762aq,1,2013,Yes,Sí
v762ar,1,2013,Yes,Sí
v762as,1,2013,Yes,Sí
v762at,1,2013,Yes,Sí
v762au,1,2013,Yes,Sí
v762av,1,2013,Yes,Sí
v762aw,1,2013,Yes,Sí
v762ax,1,2013,Yes,Sí
v762az,0,2013,No: source known,No
v762az,1,2013,Yes: no source known,Sí
v762ba,1,2013,Yes,Sí
v762bb,1,2013,Yes,Sí
v762bc,1,2013,Yes,Sí
v762bd,1,2013,Yes,Sí
v762be,1,2013,Yes,Sí
v762bf,1,2013,Yes,Sí
v762bg,1,2013,Yes,Sí
v762bh,1,2013,Yes,Sí
v762bi,1,2013,Yes,Sí
v762bj,1,2013,Yes,Sí
v762bk,1,2013,Yes,Sí
v762bl,1,2013,Yes,Sí
v762bm,1,2013,Yes,Sí
v762bn,1,2013,Yes,Sí
v762bo,1,2013,Yes,Sí
v762bp,1,2013,Yes,Sí
v762bq,1,2013,Yes,Sí
v762br,1,2013,Yes,Sí
v762bs,1,2013,Yes,Sí
v762bt,1,2013,Yes,Sí
v762bu,1,2013,Yes,Sí
v762bv,1,2013,Yes,Sí
v762bw,1,2013,Yes,Sí
v762bx,1,2013,Yes,Sí
v762bz,0,2013,No: source known,No: fuente conocida
v762bz,1,2013,Yes: no source known,Si: fuente desconocida
v763a,1,2013,Yes,Sí
v763a,8,2013,DK,No sabe
v763b,1,2013,Yes,Sí
v763b,8,2013,DK,No sabe
v763c,1,2013,Yes,Sí
v763c,8,2013,DK,No sabe
v763d,1,2013,Country specific,Sí
v763d,8,2013,DK,No sabe
v763e,1,2013,Country specific,Sí
v763e,8,2013,DK,No sabe
v763f,1,2013,Country specific,Sí
v763f,8,2013,DK,No sabe
v763g,1,2013,Country specific,Sí
v763g,8,2013,DK,No sabe
v766a,98,2013,DK,No sabe
v766b,98,2013,DK,No sabe
v767a,4,2013,Casual acquaintance,Compañero casual
v767a,5,2013,Relative,Pariente
v767a,6,2013,Commercial sex worker,Trabajador sexual
v767a,96,2013,Other,Otro
v767a,2,2013,Boyfriend not living with respondent,Novio/prometido
v767a,8,2013,Other boyfriend,Enamorado
v767a,3,2013,Other friend,Amigo
v767a,1,2013,Spouse,Esposo/conviviente
v767b,4,2013,Casual acquaintance,Compañero casual
v767b,5,2013,Relative,Pariente
v767b,6,2013,Commercial sex worker,Trabajador sexual
v767b,96,2013,Other,Otro
v767b,2,2013,Boyfriend not living with respondent,Novio/prometido
v767b,8,2013,Other boyfriend,Enamorado
v767b,3,2013,Other friend,Amigo
v767b,1,2013,Spouse,Esposo/conviviente
v767c,4,2013,Casual acquaintance,Compañero casual
v767c,5,2013,Relative,Pariente
v767c,6,2013,Commercial sex worker,Trabajador sexual
v767c,96,2013,Other, Otro
v767c,2,2013,Boyfriend not living with respondent,Novio/prometido
v767c,8,2013,Other boyfriend,Enamorado
v767c,3,2013,Other friend,Amigo
v767c,1,2013,Spouse,Esposo/conviviente
v768a,201,2013,One month,Un mes
v768a,101,2013,One day,Un día
v768a,301,2013,One year,Un año
v768b,201,2013,One month,Un mes
v768b,101,2013,One day,Un día
v768b,301,2013,One year,Un año
v768c,201,2013,One month,Un mes
v768c,101,2013,One day,Un día
v768c,301,2013,One year,Un año
v769,1,2013,Yes,Sí
v769,8,2013,DK,No sabe
v769a,1,2013,Yes,Sí
v769a,8,2013,DK,No sabe
v770,1,2013,Yes,Sí
v770a,1,2013,Yes,Sí
v770b,1,2013,Yes,Sí
v770c,1,2013,Yes,Sí
v770d,1,2013,Yes,Sí
v770e,1,2013,Yes,Sí
v770f,1,2013,Yes,Sí
v770g,1,2013,Yes,Sí
v770h,1,2013,Yes,Sí
v770i,1,2013,Yes,Sí
v770j,1,2013,Yes,Sí
v770k,1,2013,Yes,Sí
v770l,1,2013,Yes,Sí
v770m,1,2013,Yes,Sí
v770n,1,2013,Yes,Sí
v770o,1,2013,Yes,Sí
v770p,1,2013,Yes,Sí
v770q,1,2013,Yes,Sí
v770r,1,2013,Yes,Sí
v770s,1,2013,Yes,Sí
v770t,1,2013,Yes,Sí
v770u,1,2013,Yes,Sí
v770v,1,2013,Yes,Sí
v770w,1,2013,Yes,Sí
v770x,1,2013,Yes,Sí
v774a,1,2013,Yes,Sí
v774a,8,2013,DK,No sabe
v774b,1,2013,Yes,Sí
v774b,8,2013,DK,No sabe
v774c,1,2013,Yes,Sí
v774c,8,2013,DK,No sabe
v775,1,2013,Yes,Sí
v775,8,2013,DK,No sabe
v777,1,2013,Yes,Sí
v777,8,2013,DK,No sabe
v778,1,2013,Yes,Sí
v778,8,2013,DK,No sabe
v779,1,2013,Yes,Sí
v779,8,2013,DK,No sabe
v780,1,2013,Yes,Sí
v781,1,2013,Yes,Sí
v783,1,2013,Yes,Sí
v784a,1,2013,Yes,Sí
v784b,1,2013,Yes,Sí
v784c,1,2013,Yes,Sí
v784d,1,2013,Yes,Sí
v784e,1,2013,Yes,Sí
v784f,1,2013,Yes,Sí
v784g,1,2013,Yes,Sí
v784h,1,2013,Yes,Sí
v784i,1,2013,Yes,Sí
v784j,1,2013,Yes,Sí
v784k,1,2013,Yes,Sí
v784l,1,2013,Yes,Sí
v784m,1,2013,Yes,Sí
v784n,1,2013,Yes,Sí
v784o,1,2013,Yes,Sí
v784p,1,2013,Yes,Sí
v784q,1,2013,Yes,Sí
v784r,1,2013,Yes,Sí
v784s,1,2013,Yes,Sí
v784t,1,2013,Yes,Sí
v784u,1,2013,Yes,Sí
v784v,1,2013,Yes,Sí
v784x,1,2013,Yes,Sí
v785,1,2013,Yes,Sí
v811,2,2013,Yes - not listening,Si - no escuchando
v811,1,2013,Yes - listening,Si - escuchando
v812,2,2013,Yes - not listening,Si -no escuchando
v812,1,2013,Yes - listening,Si - escuchando
v813,2,2013,Yes - not listening,Si - no escuchando
v813,1,2013,Yes - listening,Si - escuchando
v814,2,2013,Yes - not listening,Si - no escuchando
v814,1,2013,Yes - listening,Si - escuchando
v820,1,2013,Yes,Sí
v820,8,2013,DK,No sabe
v821a,4,2013,10 or more years older,10 o mas años mayor
v821a,5,2013,"Older, don't know difference",Mayor No sabe diferencia
v821a,1,2013,Younger,Mas joven
v821a,2,2013,About the same age,De la misma edad
v821a,3,2013,Less than 10 years older,Menos de 10 años
v821a,8,2013,Don't know,No sabe
v821b,4,2013,10 or more years older,10 o mas años mayor
v821b,5,2013,"Older, don't know difference",Mayor No sabe diferencia
v821b,1,2013,Younger,Mas joven
v821b,2,2013,About the same age,De la misma edad
v821b,3,2013,Less than 10 years older,Menos de 10 años
v821b,8,2013,Don't know,No sabe
v821c,4,2013,10 or more years older,10 o mas años mayor
v821c,5,2013,"Older, don't know difference",Mayor No sabe diferencia
v821c,1,2013,Younger,Mas joven
v821c,2,2013,About the same age,De la misma edad
v821c,3,2013,Less than 10 years older,Menos de 10 años
v821c,8,2013,Don't know,No sabe
v822,1,2013,Yes,Sí
v822,8,2013,Don't know,No sabe
v823,1,2013,Yes,Sí
v823,8,2013,Don't know,No sabe
v824,1,2013,Yes,Sí
v824,8,2013,Don't know,No sabe
v825,1,2013,Yes,Sí
v825,8,2013,Don't know,No sabe
v826,2,2013,12-23 months,12-23 meses
v826,3,2013,2 years or more,2 años o mas
v826,1,2013,Less than 12 months,Menos de 12 meses
v827,2,2013,Offered and accepted,Ofrecida y aceptada
v827,3,2013,Required,Requerida
v827,1,2013,Asked for the test,Pidió la prueba
v828,1,2013,Yes,Sí
v829,17,2013,Other public,Otro publico
v829,24,2013,Private mobile clinic,Clínica móvil privada
v829,12,2013,Government health center,Centro de salud del gobierno
v829,21,2013,"Private hospital, clinic or doctor","Hospital privado, clínica o médico."
v829,11,2013,Government hospital,Hospital del gobierno
v829,14,2013,Public family planning clinic,Clínica pública de planificación familiar
v829,23,2013,Private pharmacy,Farmacia privada
v829,26,2013,Other private medical,Otro medico privado
v829,25,2013,Private field worker,Trabajador de campo privado
v829,20,2013,PRIVATE MEDICAL,Medico privado
v829,13,2013,Public stand-alone VCT center,Centro VCT independiente y público
v829,22,2013,Private stand-alone VCT center,Centro privado independiente de VCT
v829,15,2013,Public mobile clinic,Clínica móvil pública
v829,16,2013,Public field worker,Trabajador de campo publico
v829,10,2013,PUBLIC SECTOR,Sector Público
v830,98,2013,Don' t know,No sabe
v831,4,2013,10 or more years older,10 o mas años mayor
v831,5,2013,"Older, don't know difference",Mayor No sabe diferencia
v831,1,2013,Younger,Mas joven
v831,2,2013,About the same age,De la misma edad
v831,3,2013,Less than 10 years older,Menos de 10 años
v831,8,2013,Don't know,No sabe
v832b,101,2013,Days: 1,1 día
v832c,101,2013,Days: 1,1 día
v833a,1,2013,Yes,Sí
v833b,1,2013,Yes,Sí
v833c,1,2013,Yes,Sí
v834a,98,2013,Don' t know,No sabe
v834b,98,2013,Don' t know,No sabe
v834c,98,2013,Don' t know,No sabe
v835a,4,2013,Neither drunk but consumed alcohol,Ninguno de los dos
v835a,2,2013,Partner drunk only,Solo el
v835a,3,2013,Both drunk,Ambos se embriagaron
v835a,1,2013,Respondent drunk only,Solo ella
v835b,4,2013,Neither drunk but consumed alcohol,Ninguno de los dos
v835b,2,2013,Partner drunk only,Solo el
v835b,3,2013,Both drunk,Ambos se embriagaron
v835b,1,2013,Respondent drunk only,Solo ella
v835c,4,2013,Neither drunk but consumed alcohol,Ninguno de los dos
v835c,2,2013,Partner drunk only,Solo el
v835c,3,2013,Both drunk,Ambos se embriagaron
v835c,1,2013,Respondent drunk only,Solo ella
v836,98,2013,Don't know,No sabe
v837,1,2013,Yes,Sí
v837,8,2013,Don't know,No sabe
v838a,1,2013,Yes,Sí
v838a,8,2013,Don't know,No sabe
v838b,1,2013,Yes,Sí
v838b,8,2013,Don't know,No sabe
v838c,1,2013,Yes,Sí
v839,1,2013,Yes,Sí
v840,1,2013,Yes,Sí
v841,1,2013,Yes,Sí
v842,17,2013,Other public,Otro publico
v842,24,2013,Private mobile clinic,Clínica móvil privada
v842,12,2013,Government health center,Centro de salud del gobierno
v842,21,2013,"Private hospital, clinic or doctor","Hospital privado, clínica o médico."
v842,11,2013,Government hospital,Hospital del gobierno
v842,14,2013,Public family planning clinic,Clínica pública de planificación familiar
v842,23,2013,Private pharmacy,Farmacia privada
v842,26,2013,Other private medical,Otro medico privado
v842,25,2013,Private field worker,Trabajador de campo privado
v842,20,2013,PRIVATE MEDICAL,Medico privado
v842,13,2013,Public stand-alone VCT center,Centro VCT independiente y público
v842,22,2013,Private stand-alone VCT center,Centro privado independiente de VCT
v842,15,2013,Public mobile clinic,Clínica móvil pública
v842,16,2013,Public field worker,Trabajador de campo publico
v842,10,2013,PUBLIC SECTOR,SECTOR PÚBLICO
v843,1,2013,Yes,Sí
v844,2,2013,Don't know anyone with AIDS,No conozco a nadie con SIDA
v844,1,2013,Yes,Sí
v845,1,2013,Yes,Sí
v846,1,2013,Yes,Sí
v847,1,2013,Agree,De acuerdo
v847,0,2013,Disagree,Discrepar
v847,8,2013,Don't know / no opinion,No sabe/no opinión
v848,1,2013,Agree,De acuerdo
v848,0,2013,Disagree,Discrepar
v848,8,2013,Don't know / no opinion,No sabe/no opinión
v849,1,2013,Yes,Sí
v849,8,2013,Don't know / depends,"No sabe, no estoy seguro, depende"
v850a,1,2013,Yes,Sí
v850a,8,2013,"DK, not sure, depends","No sabe, no estoy seguro, depende"
v850b,1,2013,Yes,Sí
v850b,8,2013,"DK, not sure, depends","No sabe, no estoy seguro, depende"
v851a,1,2013,Yes,Sí
v851a,8,2013,"DK, not sure, depends","No sabe, no estoy seguro, depende"
v851b,1,2013,Yes,Sí
v851b,8,2013,"DK, not sure, depends","No sabe, no estoy seguro, depende"
v851c,1,2013,Yes,Sí
v851c,8,2013,"DK, not sure, depends","No sabe, no estoy seguro, depende"
v851d,1,2013,Yes,Sí
v851d,8,2013,"DK, not sure, depends","No sabe, no estoy seguro, depende"
v851e,1,2013,Yes,Sí
v851e,8,2013,"DK, not sure, depends","No sabe, no estoy seguro, depende"
v851f,1,2013,Yes,Sí
v851f,8,2013,"DK, not sure, depends","No sabe, no estoy seguro, depende"
v851g,1,2013,Yes,Sí
v851g,8,2013,"DK, not sure, depends","No sabe, no estoy seguro, depende"
v851h,1,2013,Yes,Sí
v851h,8,2013,"DK, not sure, depends","No sabe, no estoy seguro, depende"
v851i,1,2013,Yes,Sí
v851i,8,2013,"DK, not sure, depends","No sabe, no estoy seguro, depende"
v851j,1,2013,Yes,Sí
v851j,8,2013,"DK, not sure, depends","No sabe, no estoy seguro, depende"
v851k,1,2013,Yes,Sí
v851k,8,2013,"DK, not sure, depends","No sabe, no estoy seguro, depende"
v851l,1,2013,Yes,Sí
v851l,8,2013,"DK, not sure, depends","No sabe, no estoy seguro, depende"
vcol,4,2013,Moves & communities,Específicas del país
vcol,5,2013,Source of method,Fuente del metodo anticonceptivo
vcol,2,2013,Reason for discontinuation,Razón de la interrupción
vcol,3,2013,Marriage & unions,Matrimonio y uniones
vcol,1,2013,Pregnancies & contraception,Embarazos y anticoncepción
