module,column,year,code,resolved,dta
07,estrato,2017,1,De 500 000 a más habitantes., de 500 000 a más habitantes
07,estrato,2017,2,De 100 000 a 499 999 habitantes., de 100 000 a 499 999 habitantes
07,estrato,2017,3,De 50 000 a 99 999 habitantes., de 50 000 a 99 999 habitantes
07,estrato,2017,4,De 20 000 a 49 999 habitantes., de 20 000 a 49 999 habitantes
07,estrato,2017,5,De 2 000 a 19 999 habitantes.,de 2 000 a 19 999 habitantes
07,estrato,2017,6,De 500 a 1 999 habitantes., de 500 a 1 999 habitantes
07,estrato,2018,1,De 500 000 a más habitantes., de 500 000 a más habitantes
07,estrato,2018,2,De 100 000 a 499 999 habitantes., de 100 000 a 499 999 habitantes
07,estrato,2018,3,De 50 000 a 99 999 habitantes., de 50 000 a 99 999 habitantes
07,estrato,2018,4,De 20 000 a 49 999 habitantes., de 20 000 a 49 999 habitantes
07,estrato,2018,5,De 2 000 a 19 999 habitantes.,de 2 000 a 19 999 habitantes
07,estrato,2018,6,De 500 a 1 999 habitantes., de 500 a 1 999 habitantes
07,estrato,2019,1,De 500 000 a más habitantes., de 500 000 a más habitantes
07,estrato,2019,2,De 100 000 a 499 999 habitantes., de 100 000 a 499 999 habitantes
07,estrato,2019,3,De 50 000 a 99 999 habitantes., de 50 000 a 99 999 habitantes
07,estrato,2019,4,De 20 000 a 49 999 habitantes., de 20 000 a 49 999 habitantes
07,estrato,2019,5,De 2 000 a 19 999 habitantes.,de 2 000 a 19 999 habitantes
07,estrato,2019,6,De 500 a 1 999 habitantes., de 500 a 1 999 habitantes
07,p601a1,2017,0,No marcado,pase
07,p601a1,2018,0,No marcado,pase
07,p601a1,2019,0,No marcado,pase
07,p601a1,2021,0,No marcado,pase
07,p601a1,2022,0,No marcado,pase
07,p601a1,2023,0,No marcado,pase
07,p601a2,2017,0,No marcado,pase
07,p601a2,2018,0,No marcado,pase
07,p601a2,2019,0,No marcado,pase
07,p601a2,2021,0,No marcado,pase
07,p601a2,2022,0,No marcado,pase
07,p601a2,2023,0,No marcado,pase
07,p601a3,2017,0,No marcado,pase
07,p601a3,2018,0,No marcado,pase
07,p601a3,2019,0,No marcado,pase
07,p601a3,2021,0,No marcado,pase
07,p601a3,2022,0,No marcado,pase
07,p601a3,2023,0,No marcado,pase
07,p601a4,2017,0,No marcado,pase
07,p601a4,2018,0,No marcado,pase
07,p601a4,2019,0,No marcado,pase
07,p601a4,2021,0,No marcado,pase
07,p601a4,2022,0,No marcado,pase
07,p601a4,2023,0,No marcado,pase
07,p601a5,2017,0,No marcado,pase
07,p601a5,2018,0,No marcado,pase
07,p601a5,2019,0,No marcado,pase
07,p601a5,2021,0,No marcado,pase
07,p601a5,2022,0,No marcado,pase
07,p601a5,2023,0,No marcado,pase
07,p601a6,2017,0,No marcado,pase
07,p601a6,2018,0,No marcado,pase
07,p601a6,2019,0,No marcado,pase
07,p601a6,2021,0,No marcado,pase
07,p601a6,2022,0,No marcado,pase
07,p601a6,2023,0,No marcado,pase
07,p601a7,2017,0,No marcado,pase
07,p601a7,2018,0,No marcado,pase
07,p601a7,2019,0,No marcado,pase
07,p601a7,2021,0,No marcado,pase
07,p601a7,2022,0,No marcado,pase
07,p601a7,2023,0,No marcado,pase
07,p601b4,2017,1,"Ambulante (triciclo, etc )","ambulante (triciclo, etc.)"
07,p601b4,2018,1,"Ambulante (triciclo, etc )","ambulante (triciclo, etc.)"
07,p601b4,2019,1,"Ambulante (triciclo, etc )","ambulante (triciclo, etc.)"
07,p601b4,2021,1,"Ambulante (triciclo, etc )","ambulante (triciclo, etc.)"
07,p601b4,2022,1,"Ambulante (triciclo, etc )","ambulante (triciclo, etc.)"
07,p601b4,2023,1,"Ambulante (triciclo, etc )","ambulante (triciclo, etc.)"
07,p601d1,2017,12,Anual,otro
08,estrato,2017,1,De 500 000 a más habitantes., de 500 000 a más habitantes
08,estrato,2017,2,De 100 000 a 499 999 habitantes., de 100 000 a 499 999 habitantes
08,estrato,2017,3,De 50 000 a 99 999 habitantes., de 50 000 a 99 999 habitantes
08,estrato,2017,4,De 20 000 a 49 999 habitantes., de 20 000 a 49 999 habitantes
08,estrato,2017,5,De 2 000 a 19 999 habitantes.,de 2 000 a 19 999 habitantes
08,estrato,2017,6,De 500 a 1 999 habitantes., de 500 a 1 999 habitantes
08,estrato,2018,1,De 500 000 a más habitantes., de 500 000 a más habitantes
08,estrato,2018,2,De 100 000 a 499 999 habitantes., de 100 000 a 499 999 habitantes
08,estrato,2018,3,De 50 000 a 99 999 habitantes., de 50 000 a 99 999 habitantes
08,estrato,2018,4,De 20 000 a 49 999 habitantes., de 20 000 a 49 999 habitantes
08,estrato,2018,5,De 2 000 a 19 999 habitantes.,de 2 000 a 19 999 habitantes
08,estrato,2018,6,De 500 a 1 999 habitantes., de 500 a 1 999 habitantes
08,estrato,2019,1,De 500 000 a más habitantes., de 500 000 a más habitantes
08,estrato,2019,2,De 100 000 a 499 999 habitantes., de 100 000 a 499 999 habitantes
08,estrato,2019,3,De 50 000 a 99 999 habitantes., de 50 000 a 99 999 habitantes
08,estrato,2019,4,De 20 000 a 49 999 habitantes., de 20 000 a 49 999 habitantes
08,estrato,2019,5,De 2 000 a 19 999 habitantes.,de 2 000 a 19 999 habitantes
08,estrato,2019,6,De 500 a 1 999 habitantes., de 500 a 1 999 habitantes
08,p602d1_3,2024,1,Apoya en la prep. de alimentos,apoya en la preparación de alimentos
08,p602da,2017,0,No marcado,pase
08,p602da,2018,0,No marcado,pase
08,p602da,2019,0,No marcado,pase
08,p602da,2021,0,No marcado,pase
08,p602da,2022,0,No marcado,pase
08,p602da,2023,0,No marcado,pase
08,p602da,2024,0,No marcado,pase
08,p602db,2017,0,No marcado,pase
08,p602db,2017,2,Pagó : por otros pagos asociados,"pagó por otros pagos asociados(transporte del alimento, kerosene, cocinera, etc)"
08,p602db,2018,0,No marcado,pase
08,p602db,2018,2,Pagó : por otros pagos asociados,"pagó por otros pagos asociados(transporte del alimento, combustible, cocinera, etc)"
08,p602db,2019,0,No marcado,pase
08,p602db,2019,2,Pagó : por otros pagos asociados,"pagó por otros pagos asociados(transporte del alimento, combustible, cocinera, etc)"
08,p602db,2021,0,No marcado,pase
08,p602db,2021,2,"Pagó por otros pagos asociados(transporte del alimento, kerosene, cocinera, etc)","pagó por otros pagos asociados(transporte del alimento, combustible, cocinera, etc)"
08,p602db,2022,0,No marcado,pase
08,p602db,2022,2,"Pagó por otros pagos asociados(transporte del alimento, kerosene, cocinera, etc)","pago por otros pagos asociados(transporte del alimento, combustible, cocinera, etc)"
08,p602db,2023,0,No marcado,pase
08,p602db,2023,2,"Pagó por otros pagos asociados(transporte del alimento, kerosene, cocinera, etc)","pago por otros pagos asociados(transporte del alimento, combustible, cocinera, etc)"
08,p602db,2024,0,No marcado,pase
08,p602db,2024,2,Pago por otros pagos asociados,"pago por otros pagos asociados(transporte del alimento, combustible, cocinera, etc)"
08,p602dc,2017,0,No marcado,pase
08,p602dc,2018,0,No marcado,pase
08,p602dc,2019,0,No marcado,pase
08,p602dc,2021,0,No marcado,pase
08,p602dc,2022,0,No marcado,pase
08,p602dc,2023,0,No marcado,pase
08,p602dc,2024,0,No marcado,pase
08,p602n,2017,1,Vaso de leche,vaso de leche preparado
08,p602n,2017,2,Comedor popular - desayuno,desayuno - comedor popular
08,p602n,2017,3,Comedor popular - almuerzo,almuerzo - comedor popular
08,p602n,2017,4,Comedor popular - cena,cena - comedor popular
08,p602n,2017,5,"Club de madres, cocina popular y otros – desayuno","desayuno - club de madres, cocina popular y otros"
08,p602n,2017,6,"Club de madres, cocina popular y otros – almuerzo","almuerzo - club de madres, cocina popular y otros"
08,p602n,2017,7,"Club de madres, cocina popular y otros - cena","cena - club de madres, cocina popular y otros"
08,p602n,2018,1,Vaso de leche,vaso de leche preparado
08,p602n,2018,2,Comedor popular - desayuno,desayuno - comedor popular
08,p602n,2018,3,Comedor popular - almuerzo,almuerzo - comedor popular
08,p602n,2018,4,Comedor popular - cena,cena - comedor popular
08,p602n,2018,5,"Club de madres, cocina popular y otros – desayuno","desayuno - club de madres, cocina popular y otros"
08,p602n,2018,6,"Club de madres, cocina popular y otros – almuerzo","almuerzo - club de madres, cocina popular y otros"
08,p602n,2018,7,"Club de madres, cocina popular y otros - cena","cena - club de madres, cocina popular y otros"
08,p602n,2019,1,Vaso de leche,vaso de leche preparado
08,p602n,2019,2,Comedor popular - desayuno,desayuno - comedor popular
08,p602n,2019,3,Comedor popular - almuerzo,almuerzo - comedor popular
08,p602n,2019,4,Comedor popular - cena,cena - comedor popular
08,p602n,2019,5,"Club de madres, cocina popular y otros – desayuno","desayuno - club de madres, cocina popular y otros"
08,p602n,2019,6,"Club de madres, cocina popular y otros – almuerzo","almuerzo - club de madres, cocina popular y otros"
08,p602n,2019,7,"Club de madres, cocina popular y otros - cena","cena - club de madres, cocina popular y otros"
08,p602n,2022,1,Vaso            preparadobenéficas),vaso de leche preparado
08,p602n,2022,7,"Cena - club de madres, y otros",cena - otros
08,p602n,2022,8,Cena - club de madres,desayuno - club de madres
08,p602n,2022,14,Desayuno- olla común,desayuno - olla comun
08,p602n,2023,7,"Cena - club de madres, y otros",cena - otros
08,p602n,2023,8,Cena - club de madres,desayuno - club de madres
08,p602n,2023,14,Desayuno- olla común,desayuno - olla comun
08,p602n,2024,8,Desayuno-club de madres,desayuno - club de madres
08,p602n,2024,14,Desayuno- olla común,desayuno - olla comun
09,estrato,2017,1,De 500 000 a más habitantes., de 500 000 a más habitantes
09,estrato,2017,2,De 100 000 a 499 999 habitantes., de 100 000 a 499 999 habitantes
09,estrato,2017,3,De 50 000 a 99 999 habitantes., de 50 000 a 99 999 habitantes
09,estrato,2017,4,De 20 000 a 49 999 habitantes., de 20 000 a 49 999 habitantes
09,estrato,2017,5,De 2 000 a 19 999 habitantes.,de 2 000 a 19 999 habitantes
09,estrato,2017,6,De 500 a 1 999 habitantes., de 500 a 1 999 habitantes
09,estrato,2018,1,De 500 000 a más habitantes., de 500 000 a más habitantes
09,estrato,2018,2,De 100 000 a 499 999 habitantes., de 100 000 a 499 999 habitantes
09,estrato,2018,3,De 50 000 a 99 999 habitantes., de 50 000 a 99 999 habitantes
09,estrato,2018,4,De 20 000 a 49 999 habitantes., de 20 000 a 49 999 habitantes
09,estrato,2018,5,De 2 000 a 19 999 habitantes.,de 2 000 a 19 999 habitantes
09,estrato,2018,6,De 500 a 1 999 habitantes., de 500 a 1 999 habitantes
09,estrato,2019,1,De 500 000 a más habitantes., de 500 000 a más habitantes
09,estrato,2019,2,De 100 000 a 499 999 habitantes., de 100 000 a 499 999 habitantes
09,estrato,2019,3,De 50 000 a 99 999 habitantes., de 50 000 a 99 999 habitantes
09,estrato,2019,4,De 20 000 a 49 999 habitantes., de 20 000 a 49 999 habitantes
09,estrato,2019,5,De 2 000 a 19 999 habitantes.,de 2 000 a 19 999 habitantes
09,estrato,2019,6,De 500 a 1 999 habitantes., de 500 a 1 999 habitantes
09,p603a1,2017,0,No marcado,pase
09,p603a1,2018,0,No marcado,pase
09,p603a1,2019,0,No marcado,pase
09,p603a1,2021,0,No marcado,pase
09,p603a1,2022,0,No marcado,pase
09,p603a1,2023,0,No marcado,pase
09,p603a1,2024,0,No marcado,pase
09,p603a2,2017,0,No marcado,pase
09,p603a2,2018,0,No marcado,pase
09,p603a2,2019,0,No marcado,pase
09,p603a2,2021,0,No marcado,pase
09,p603a2,2022,0,No marcado,pase
09,p603a2,2023,0,No marcado,pase
09,p603a2,2024,0,No marcado,pase
09,p603a3,2017,0,No marcado,pase
09,p603a3,2017,1,Autosuministro,autosuministo
09,p603a3,2018,0,No marcado,pase
09,p603a3,2018,1,Autosuministro,autosuministo
09,p603a3,2019,0,No marcado,pase
09,p603a3,2019,1,Autosuministro,autosuministo
09,p603a3,2021,0,No marcado,pase
09,p603a3,2022,0,No marcado,pase
09,p603a3,2023,0,No marcado,pase
09,p603a3,2024,0,No marcado,pase
09,p603a4,2017,0,No marcado,pase
09,p603a4,2018,0,No marcado,pase
09,p603a4,2019,0,No marcado,pase
09,p603a4,2021,0,No marcado,pase
09,p603a4,2022,0,No marcado,pase
09,p603a4,2023,0,No marcado,pase
09,p603a4,2024,0,No marcado,pase
09,p603a5,2017,0,No marcado,pase
09,p603a5,2017,1,Regalado o pagado por miembro de otro hogar,regalado o pagado por algún miembro de otro hogar
09,p603a5,2018,0,No marcado,pase
09,p603a5,2018,1,Regalado o pagado por miembro de otro hogar,regalado o pagado por algún miembro de otro hogar
09,p603a5,2019,0,No marcado,pase
09,p603a5,2019,1,Regalado o pagado por miembro de otro hogar,regalado o pagado por algún miembro de otro hogar
09,p603a5,2021,0,No marcado,pase
09,p603a5,2022,0,No marcado,pase
09,p603a5,2023,0,No marcado,pase
09,p603a5,2024,0,No marcado,pase
09,p603a6,2017,0,No marcado,pase
09,p603a6,2018,0,No marcado,pase
09,p603a6,2019,0,No marcado,pase
09,p603a6,2021,0,No marcado,pase
09,p603a6,2022,0,No marcado,pase
09,p603a6,2023,0,No marcado,pase
09,p603a6,2024,0,No marcado,pase
09,p603a6,2024,1,Donado por alguna institucion o prog. social,donado por alguna institucion o programa social
09,p603a7,2017,0,No marcado,pase
09,p603a7,2017,1,Otro,otro (especifique)
09,p603a7,2018,0,No marcado,pase
09,p603a7,2018,1,Otro,otro (especifique)
09,p603a7,2019,0,No marcado,pase
09,p603a7,2019,1,Otro,otro (especifique)
09,p603a7,2021,0,No marcado,pase
09,p603a7,2022,0,No marcado,pase
09,p603a7,2023,0,No marcado,pase
09,p603a7,2024,0,No marcado,pase
09,p603a8,2017,0,No marcado,pase
09,p603a8,2017,1,No sabe / no responde,no sabe/ no responde
09,p603a8,2018,0,No marcado,pase
09,p603a8,2018,1,No sabe / no responde,no sabe/ no responde
09,p603a8,2019,0,No marcado,pase
09,p603a8,2019,1,No sabe / no responde,no sabe/ no responde
09,p603a8,2021,0,No marcado,pase
09,p603a8,2021,1,No sabe / no responde,no sabe/ no responde
09,p603a8,2022,0,No marcado,pase
09,p603a8,2022,1,No sabe / no responde,no sabe/ no responde
09,p603a8,2023,0,No marcado,pase
09,p603a8,2023,1,No sabe / no responde,no sabe/ no responde
09,p603a8,2024,0,No marcado,pase
09,p603a8,2024,1,No sabe / no responde,no sabe/ no responde
09,p603aa,2017,2,Bodega (x menor),bodega (por menor)
09,p603aa,2017,3,Bodega (x mayor),bodega (por mayor)
09,p603aa,2017,5,Mercado (x menor),mercado (por menor)
09,p603aa,2017,6,Mercado (x mayor),mercado (por mayor)
09,p603aa,2018,2,Bodega (x menor),bodega (por menor)
09,p603aa,2018,3,Bodega (x mayor),bodega (por mayor)
09,p603aa,2018,5,Mercado (x menor),mercado (por menor)
09,p603aa,2018,6,Mercado (x mayor),mercado (por mayor)
09,p603aa,2019,2,Bodega (x menor),bodega (por menor)
09,p603aa,2019,3,Bodega (x mayor),bodega (por mayor)
09,p603aa,2019,5,Mercado (x menor),mercado (por menor)
09,p603aa,2019,6,Mercado (x mayor),mercado (por mayor)
09,p603n,2017,12,"Otros artículos para el aseo del hogar (ácido muriático, etc)","otros artículos para el aseo del hogar(ácido muriático, etc)"
09,p603n,2017,13,"Lavado de cortina, servicios de tintorería, fumigación","lavado de cortina, servicios de tintorería, fumigación, etc."
09,p603n,2017,15,"¿ otros artículos (fósforos, vela, etc.)","¿otros artículos? (fósforos, vela, etc.)"
09,p603n,2018,12,"Otros artículos para el aseo del hogar (ácido muriático, etc)","otros artículos para el aseo del hogar(ácido muriático, etc)"
09,p603n,2018,13,"Lavado de cortina, servicios de tintorería, fumigación","lavado de cortina, servicios de tintorería, fumigación, etc."
09,p603n,2018,15,"¿ otros artículos (fósforos, vela, etc.)","¿otros artículos? (fósforos, vela, etc.)"
09,p603n,2019,12,"Otros artículos para el aseo del hogar (ácido quita sarro, papel toalla, etc)","otros artículos para el aseo del hogar (ácido quita sarro, papel toalla,  etc."
09,p603n,2019,13,"Lavado de cortina, servicios de tintorería, fumigación","lavado de cortina, servicios de tintorería, fumigación, etc."
09,p603n,2019,15,"¿ otros artículos (fósforos, vela, etc.)","¿otros artículos? (fósforos, vela, etc.)"
09,p603n,2024,12,"Otros articulos para el aseo del hogar (acido quita sarro, papel toalla)","otros articulos para el aseo del hogar (acido quita sarro, papel toalla, etc.)"
09,p603n,2024,15,Otros articulos,"otros articulos? (fosforos, vela, etc.)"
10,estrato,2017,1,De 500 000 a más habitantes., de 500 000 a más habitantes
10,estrato,2017,2,De 100 000 a 499 999 habitantes., de 100 000 a 499 999 habitantes
10,estrato,2017,3,De 50 000 a 99 999 habitantes., de 50 000 a 99 999 habitantes
10,estrato,2017,4,De 20 000 a 49 999 habitantes., de 20 000 a 49 999 habitantes
10,estrato,2017,5,De 2 000 a 19 999 habitantes.,de 2 000 a 19 999 habitantes
10,estrato,2017,6,De 500 a 1 999 habitantes., de 500 a 1 999 habitantes
10,estrato,2018,1,De 500 000 a más habitantes., de 500 000 a más habitantes
10,estrato,2018,2,De 100 000 a 499 999 habitantes., de 100 000 a 499 999 habitantes
10,estrato,2018,3,De 50 000 a 99 999 habitantes., de 50 000 a 99 999 habitantes
10,estrato,2018,4,De 20 000 a 49 999 habitantes., de 20 000 a 49 999 habitantes
10,estrato,2018,5,De 2 000 a 19 999 habitantes.,de 2 000 a 19 999 habitantes
10,estrato,2018,6,De 500 a 1 999 habitantes., de 500 a 1 999 habitantes
10,estrato,2019,1,De 500 000 a más habitantes., de 500 000 a más habitantes
10,estrato,2019,2,De 100 000 a 499 999 habitantes., de 100 000 a 499 999 habitantes
10,estrato,2019,3,De 50 000 a 99 999 habitantes., de 50 000 a 99 999 habitantes
10,estrato,2019,4,De 20 000 a 49 999 habitantes., de 20 000 a 49 999 habitantes
10,estrato,2019,5,De 2 000 a 19 999 habitantes.,de 2 000 a 19 999 habitantes
10,estrato,2019,6,De 500 a 1 999 habitantes., de 500 a 1 999 habitantes
10,p604a1,2017,0,No marcado,pase
10,p604a1,2018,0,No marcado,pase
10,p604a1,2019,0,No marcado,pase
10,p604a1,2021,0,No marcado,pase
10,p604a1,2022,0,No marcado,pase
10,p604a1,2023,0,No marcado,pase
10,p604a1,2024,0,No marcado,pase
10,p604a2,2017,0,No marcado,pase
10,p604a2,2018,0,No marcado,pase
10,p604a2,2019,0,No marcado,pase
10,p604a2,2021,0,No marcado,pase
10,p604a2,2022,0,No marcado,pase
10,p604a2,2023,0,No marcado,pase
10,p604a2,2024,0,No marcado,pase
10,p604a3,2017,0,No marcado,pase
10,p604a3,2018,0,No marcado,pase
10,p604a3,2019,0,No marcado,pase
10,p604a3,2021,0,No marcado,pase
10,p604a3,2022,0,No marcado,pase
10,p604a3,2023,0,No marcado,pase
10,p604a3,2024,0,No marcado,pase
10,p604a4,2017,0,No marcado,pase
10,p604a4,2017,1,Como parte de un pago,como parte de pago a un miembro del hogar
10,p604a4,2018,0,No marcado,pase
10,p604a4,2018,1,Como parte de un pago,como parte de pago a un miembro del hogar
10,p604a4,2019,0,No marcado,pase
10,p604a4,2019,1,Como parte de un pago,como parte de pago a un miembro del hogar
10,p604a4,2021,0,No marcado,pase
10,p604a4,2022,0,No marcado,pase
10,p604a4,2023,0,No marcado,pase
10,p604a4,2024,0,No marcado,pase
10,p604a5,2017,0,No marcado,pase
10,p604a5,2017,1,Regalado o pagado,regalado o pagado por algún miembro de otro hogar
10,p604a5,2018,0,No marcado,pase
10,p604a5,2018,1,Regalado o pagado,regalado o pagado por algún miembro de otro hogar
10,p604a5,2019,0,No marcado,pase
10,p604a5,2019,1,Regalado o pagado,regalado o pagado por algún miembro de otro hogar
10,p604a5,2021,0,No marcado,pase
10,p604a5,2022,0,No marcado,pase
10,p604a5,2023,0,No marcado,pase
10,p604a5,2024,0,No marcado,pase
10,p604a6,2017,0,No marcado,pase
10,p604a6,2017,1,Donado por alguna institucion,donado por alguna institución o programa social
10,p604a6,2018,0,No marcado,pase
10,p604a6,2018,1,Donado por alguna institucion,donado por alguna institución o programa social
10,p604a6,2019,0,No marcado,pase
10,p604a6,2019,1,Donado por alguna institucion,donado por alguna institución o programa social
10,p604a6,2021,0,No marcado,pase
10,p604a6,2022,0,No marcado,pase
10,p604a6,2023,0,No marcado,pase
10,p604a6,2024,0,No marcado,pase
10,p604a6,2024,1,Donado por alguna institucion o prog. social,donado por alguna institucion o programa social
10,p604a7,2017,0,No marcado,pase
10,p604a7,2017,1,Otro,otros
10,p604a7,2018,0,No marcado,pase
10,p604a7,2018,1,Otro,otros
10,p604a7,2019,0,No marcado,pase
10,p604a7,2019,1,Otro,otros
10,p604a7,2021,0,No marcado,pase
10,p604a7,2022,0,No marcado,pase
10,p604a7,2023,0,No marcado,pase
10,p604a7,2024,0,No marcado,pase
10,p604a8,2017,0,No marcado,pase
10,p604a8,2017,1,No sabe / no responde,no sabe/ no responde
10,p604a8,2018,0,No marcado,pase
10,p604a8,2018,1,No sabe / no responde,no sabe/ no responde
10,p604a8,2019,0,No marcado,pase
10,p604a8,2019,1,No sabe / no responde,no sabe/ no responde
10,p604a8,2021,0,No marcado,pase
10,p604a8,2021,1,No sabe / no responde,no sabe/ no responde
10,p604a8,2022,0,No marcado,pase
10,p604a8,2022,1,No sabe / no responde,no sabe/ no responde
10,p604a8,2023,0,No marcado,pase
10,p604a8,2023,1,No sabe / no responde,no sabe/ no responde
10,p604a8,2024,0,No marcado,pase
10,p604a8,2024,1,No sabe / no responde,no sabe/ no responde
10,p604n,2017,3,Reparación y conservación de vehículo,"reparación y conservación del vehículo (lavado, cambio de aceite, etc)"
10,p604n,2017,5,Viaje por estudio o trabajo,viaje por estudio o trabajo (nivel nacional e internacional)
10,p604n,2017,6,Viaje por turismo,viaje por turismo (nacional e internacional)
10,p604n,2017,10,Teléfono público para menores de 14 años,"teléfono público para menores de 14 años (monedero, locutorio, etc)"
10,p604n,2017,13,Otros (telegramas nacional e internacional),"otros (telegrama nacional e internacional, etc.)"
10,p604n,2018,3,Reparación y conservación de vehículo,"reparación y conservación del vehículo (lavado, cambio de aceite, etc)"
10,p604n,2018,5,Viaje por estudio o trabajo,viaje por estudio o trabajo (nivel nacional e internacional)
10,p604n,2018,6,Viaje por turismo,viaje por turismo (nacional e internacional)
10,p604n,2018,10,Teléfono público para menores de 14 años,"teléfono público para menores de 14 años (monedero, locutorio, etc)"
10,p604n,2018,13,Otros (telegramas nacional e internacional),"otros (telegrama nacional e internacional, etc.)"
10,p604n,2019,3,Reparación y conservación de vehículo,"reparación y conservación del vehículo (lavado, cambio de aceite, etc)"
10,p604n,2019,5,Viaje por estudio o trabajo,viaje por estudio o trabajo (nivel nacional e internacional)
10,p604n,2019,6,Viaje por turismo,viaje por turismo (nacional e internacional)
10,p604n,2019,10,Teléfono público para menores de 14 años,"teléfono público para menores de 14 años (monedero, locutorio, etc)"
10,p604n,2019,13,"Otros (accesorios para celulares, compra de equipo telefónico móvil)","otros (accesorios para celulares, compra de equipo telefónico móvil, etc.)"
10,p604n,2024,3,"Reparacion y conservacion del vehiculo (lavado, cambio de aceite...)","reparacion y conservacion del vehiculo (lavado, cambio de aceite, etc)"
10,p604n,2024,13,"Otros (accesorios para celular, compra de equipo telefonico, etc.)","otros (accesorios para celulares, compra de equipo telefonico movil, etc.)"
11,estrato,2016,1,De 500 000 a más habitantes., de 500 000 a más habitantes
11,estrato,2016,2,De 100 000 a 499 999 habitantes., de 100 000 a 499 999 habitantes
11,estrato,2016,3,De 50 000 a 99 999 habitantes., de 50 000 a 99 999 habitantes
11,estrato,2016,4,De 20 000 a 49 999 habitantes., de 20 000 a 49 999 habitantes
11,estrato,2016,5,De 2 000 a 19 999 habitantes.,de 2 000 a 19 999 habitantes
11,estrato,2016,6,De 500 a 1 999 habitantes., de 500 a 1 999 habitantes
11,estrato,2017,1,De 500 000 a más habitantes., de 500 000 a más habitantes
11,estrato,2017,2,De 100 000 a 499 999 habitantes., de 100 000 a 499 999 habitantes
11,estrato,2017,3,De 50 000 a 99 999 habitantes., de 50 000 a 99 999 habitantes
11,estrato,2017,4,De 20 000 a 49 999 habitantes., de 20 000 a 49 999 habitantes
11,estrato,2017,5,De 2 000 a 19 999 habitantes.,de 2 000 a 19 999 habitantes
11,estrato,2017,6,De 500 a 1 999 habitantes., de 500 a 1 999 habitantes
11,estrato,2018,1,De 500 000 a más habitantes., de 500 000 a más habitantes
11,estrato,2018,2,De 100 000 a 499 999 habitantes., de 100 000 a 499 999 habitantes
11,estrato,2018,3,De 50 000 a 99 999 habitantes., de 50 000 a 99 999 habitantes
11,estrato,2018,4,De 20 000 a 49 999 habitantes., de 20 000 a 49 999 habitantes
11,estrato,2018,5,De 2 000 a 19 999 habitantes.,de 2 000 a 19 999 habitantes
11,estrato,2018,6,De 500 a 1 999 habitantes., de 500 a 1 999 habitantes
11,estrato,2019,1,De 500 000 a más habitantes., de 500 000 a más habitantes
11,estrato,2019,2,De 100 000 a 499 999 habitantes., de 100 000 a 499 999 habitantes
11,estrato,2019,3,De 50 000 a 99 999 habitantes., de 50 000 a 99 999 habitantes
11,estrato,2019,4,De 20 000 a 49 999 habitantes., de 20 000 a 49 999 habitantes
11,estrato,2019,5,De 2 000 a 19 999 habitantes.,de 2 000 a 19 999 habitantes
11,estrato,2019,6,De 500 a 1 999 habitantes., de 500 a 1 999 habitantes
11,p605a1,2016,0,No marcado,pase
11,p605a1,2017,0,No marcado,pase
11,p605a1,2018,0,No marcado,pase
11,p605a1,2019,0,No marcado,pase
11,p605a1,2021,0,No marcado,pase
11,p605a1,2022,0,No marcado,pase
11,p605a1,2023,0,No marcado,pase
11,p605a1,2024,0,No marcado,pase
11,p605a2,2016,0,No marcado,pase
11,p605a2,2017,0,No marcado,pase
11,p605a2,2018,0,No marcado,pase
11,p605a2,2019,0,No marcado,pase
11,p605a2,2021,0,No marcado,pase
11,p605a2,2022,0,No marcado,pase
11,p605a2,2023,0,No marcado,pase
11,p605a2,2024,0,No marcado,pase
11,p605a3,2016,0,No marcado,pase
11,p605a3,2017,0,No marcado,pase
11,p605a3,2018,0,No marcado,pase
11,p605a3,2019,0,No marcado,pase
11,p605a3,2021,0,No marcado,pase
11,p605a3,2022,0,No marcado,pase
11,p605a3,2023,0,No marcado,pase
11,p605a3,2024,0,No marcado,pase
11,p605a4,2016,0,No marcado,pase
11,p605a4,2017,0,No marcado,pase
11,p605a4,2018,0,No marcado,pase
11,p605a4,2019,0,No marcado,pase
11,p605a4,2021,0,No marcado,pase
11,p605a4,2022,0,No marcado,pase
11,p605a4,2023,0,No marcado,pase
11,p605a4,2024,0,No marcado,pase
11,p605a5,2016,0,No marcado,pase
11,p605a5,2017,0,No marcado,pase
11,p605a5,2018,0,No marcado,pase
11,p605a5,2019,0,No marcado,pase
11,p605a5,2021,0,No marcado,pase
11,p605a5,2022,0,No marcado,pase
11,p605a5,2023,0,No marcado,pase
11,p605a5,2024,0,No marcado,pase
11,p605a6,2016,0,No marcado,pase
11,p605a6,2017,0,No marcado,pase
11,p605a6,2018,0,No marcado,pase
11,p605a6,2019,0,No marcado,pase
11,p605a6,2021,0,No marcado,pase
11,p605a6,2022,0,No marcado,pase
11,p605a6,2023,0,No marcado,pase
11,p605a6,2024,0,No marcado,pase
11,p605n,2016,7,"Recojo privado de basura ( triciclo, carretilla, camión, etc. )","recojo privado de basura(triciclo, carretilla, camión, etc"
11,p605n,2017,7,"Recojo privado de basura ( triciclo, carretilla, camión, etc. )","recojo privado de basura (triciclo, carretilla, camión, etc"
11,p605n,2018,7,"Recojo privado de basura ( triciclo, carretilla, camión, etc. )","recojo privado de basura (triciclo, carretilla, camión, etc"
